Title,Price,Neighborhood,Size,Rooms,Bedrooms,Bathrooms,Floors,Additional Information,Location
Villa Commerciale de 977 m2 à Bd Modibo Keita,13 000 000 DH,Polo à Casablanca,977 m²,8 Pièces,4 Chambres,2 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.55884836108079', '-7.617988586425781']"
Villa de 619 m2 à ZOM ANFA,12 000 000 DH,Anfa à Casablanca,619 m²,8 Pièces,4 Chambres,3 Salles de bains,Not specified,"['À rénover', '10-20 ans']","['33.596175974504256', '-7.657470703125']"
Studios et appartements à Maârif Extension investissement et jeunes actifs,850 000 DH,Maârif Extension à Casablanca,40 m²,1 Pièce,1 Chambre,1 Salle de bain,Not specified,['Nouveau'],"['33.57987394514173', '-7.646827697753906']"
Appartement à vendre à Oulfa 2 chambres et 12 m² garage titrée,1 090 000 DH,Oulfa à Casablanca,77 m²,2 Pièces,2 Chambres,2 Salles de bains,3ème étage,"['Nouveau', ""Moins d'un an""]","['33.55846929860668', '-7.681486347003836']"
"Belle villa à vendre, résidence fermée AIN DIAB",12 800 000 DH,Ain Diab à Casablanca,1063 m²,8 Pièces,4 Chambres,3 Salles de bains,Not specified,['Bon état'],"['33.58630932470067', '-7.671375274658203']"
Vend appartement à Oulfa 3 chambres avec garage titrée,1 375 000 DH,Oulfa à Casablanca,103 m²,4 Pièces,3 Chambres,2 Salles de bains,5ème étage,"['Nouveau', ""Moins d'un an""]","['33.55306467994359', '-7.68019924297546']"
Appartement de 96 m2 dans une résidence fermée,975 000 DH,Sidi Maarouf à Casablanca,96 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['33.5320075462679', '-7.616862947014511']"
A vendre: Appartement en en résidence sécurisé,800 000 DH,Al Qods à Casablanca,73 m²,2 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Bon état', '20-30 ans']","['33.62115975708702', '-7.481696488221875']"
Appartement Gauthier 3 Chambres 200m²,3 000 000 DH,Gauthier à Casablanca,200 m²,5 Pièces,3 Chambres,3 Salles de bains,5ème étage,['Bon état'],"['33.59424563181959', '-7.610692977905273']"
Appartement à l'achat. Superficie 126 m²,1 500 000 DH,Sidi Belyout à Casablanca,126 m²,4 Pièces,3 Chambres,2 Salles de bains,3ème étage,['Bon état'],"['33.59585425372357', '-7.609341144561768']"
Gauthier vente appartement balcon,3 265 000 DH,Gauthier à Casablanca,204 m²,4 Pièces,3 Chambres,3 Salles de bains,Not specified,['Bon état'],"['33.59424563181959', '-7.610692977905273']"
Racine vente appartement 230 m²,3 200 000 DH,Racine à Casablanca,230 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.582734173084866', '-7.675838470458984']"
A Vendre Appartement à Sidi Maarouf,1 100 000 DH,Sidi Maarouf à Casablanca,87 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.5320075462679', '-7.616862947014511']"
Joli appartement à Bernoussi al qods,540 000 DH,Al Qods à Casablanca,54 m²,1 Pièce,1 Chambre,2 Salles de bains,2ème étage,"['Bon état', '5-10 ans']","['33.557167523684654', '-7.59829044342041']"
A vendre appartement au centre ville,3 000 000 DH,Centre Ville à Casablanca,134 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.59424563181959', '-7.610692977905273']"
A vendre appartement sur bd la corniche,2 500 000 DH,Bourgogne Ouest à Casablanca,127 m²,4 Pièces,3 Chambres,2 Salles de bains,5ème étage,['Bon état'],"['33.582734173084866', '-7.675838470458984']"
Appartement à l'achat à Aïn Sebaâ. Surface totale 60 m². Prestation de conciergerie,400 000 DH,Aïn Sebaâ à Casablanca,60 m²,5 Pièces,2 Chambres,1 Salle de bain,Not specified,['Bon état'],"['33.60978403202998', '-7.5425582877592685']"
Appartement propre orienté plein sud à Ghandi,6 500 DH,Maârif à Casablanca,120 m²,8 Pièces,2 Chambres,2 Salles de bains,4ème étage,"['Nouveau', '5-10 ans']","['33.57154299116339', '-7.636313438415527']"
Appartement 150 m2,1 700 000 DH,Bourgogne Ouest à Casablanca,150 m²,5 Pièces,3 Chambres,2 Salles de bains,4ème étage,"['Bon état', '10-20 ans']","['33.598304662993705', '-7.644252777099609']"
Studio à vendre à Les princesses rendement 8%,900 000 DH,Les princesses à Casablanca,36 m²,1 Pièce,1 Chambre,1 Salle de bain,2ème étage,"['Nouveau', ""Moins d'un an""]","['33.57154299116339', '-7.636313438415527']"
Appartement à vendre à Casablanca,800 000 DH,La Gironde à Casablanca,73 m²,4 Pièces,3 Chambres,2 Salles de bains,3ème étage,"['Bon état', '10-20 ans']","['33.581470865288814', '-7.599800829727904']"
Exclusivité Villa 4 chambres en résidence,8 200 000 DH,Ain Diab à Casablanca,430 m²,6 Pièces,4 Chambres,3 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.58630932470067', '-7.671375274658203']"
"À vendre: Charmant appartement de 69 m², deux façades Ain Sebaâ",800 000 DH,Aïn Sebaâ à Casablanca,69 m²,1 Pièce,2 Chambres,1 Salle de bain,1er étage,"['Bon état', '10-20 ans']","['33.611688641154686', '-7.538852691650391']"
Appartement 86m2 â Casablanca,720 000 DH,Hay Sadri à Casablanca,86 m²,1 Pièce,3 Chambres,2 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['33.56936179315277', '-7.530698776245117']"
Bell appt à ain sebaa,850 000 DH,Aïn Sebaâ à Casablanca,92 m²,1 Pièce,3 Chambres,2 Salles de bains,3ème étage,"['Bon état', '10-20 ans']","['33.611688641154686', '-7.538852691650391']"
Appartement 50m² Firdaous Oulfa 520 KDH,520 000 DH,Oulfa à Casablanca,50 m²,3 Pièces,2 Chambres,1 Salle de bain,2ème étage,"['Bon état', '10-20 ans']","['33.547117579470296', '-7.675495147705078']"
Vend appartement à Bourgogne Ouest. Surface totale 76 m². Parking et ascenseur.,900 000 DH,Bourgogne Ouest à Casablanca,76 m²,2 Pièces,2 Chambres,1 Salle de bain,1er étage,['Bon état'],"['33.598304662993705', '-7.644252777099609']"
Villa sur 3 niveaux avec grand garage,3 600 000 DH,Al Andalous à Casablanca,165 m²,5 Pièces,3 Chambres,4 Salles de bains,Not specified,"['Bon état', '20-30 ans']","['33.5320075462679', '-7.616862947014511']"
Maison à vendre,3 350 000 DH,Hay Antaria à Casablanca,400 m²,12 Pièces,9 Chambres,4 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.59095680034125', '-7.56258487701416']"
Appartement a vendre,780 000 DH,La Vilette à Casablanca,77 m²,4 Pièces,3 Chambres,1 Salle de bain,1er étage,"['Bon état', '10-20 ans']","['33.59095680034125', '-7.56258487701416']"
Splendide Villa à vendre,10 850 000 DH,Sidi Maarouf à Casablanca,734 m²,12 Pièces,4 Chambres,9 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['33.5320075462679', '-7.616862947014511']"
Maison à vendre,860 000 DH,Hay Mansour à Casablanca,59 m²,3 Pièces,7 Chambres,2 Salles de bains,Not specified,"['Bon état', '30-50 ans']","['33.574618029170026', '-7.557177543640137']"
A vendre Appt 117m2 3 ch Ibnou tachfine,1 200 000 DH,Ain Borja à Casablanca,117 m²,4 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Bon état', '10-20 ans']","['33.58995905270015', '-7.6385643237459675']"
Appartement sans vis a vis,720 000 DH,Sidi Moumen à Casablanca,90 m²,1 Pièce,3 Chambres,2 Salles de bains,3ème étage,"['Bon état', '1-5 ans']","['33.58047912054726', '-7.5232269235271465']"
"Appartement en vente à Les Hôpitaux. Surface totale 85 m². Porte blindée, sécurité",1 410 000 DH,Les Hôpitaux à Casablanca,85 m²,3 Pièces,2 Chambres,2 Salles de bains,3ème étage,"['Nouveau', ""Moins d'un an""]","['33.57797899192462', '-7.6200056076049805']"
Maison de luxe à vendre à Ain Diab Anfa supérieur,11 500 000 DH,Ain Diab à Casablanca,499 m²,10 Pièces,6 Chambres,5 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.58630932470067', '-7.671375274658203']"
Magnifique appartement à vendre sur Gauthier,1 820 000 DH,Gauthier à Casablanca,139 m²,4 Pièces,3 Chambres,2 Salles de bains,4ème étage,"['Bon état', '10-20 ans']","['33.58891909184207', '-7.628674507141113']"
Vente d’un appartement de deux chambres avec terrasse,2 300 000 DH,Ferme Bretonne (Hay Arraha) à Casablanca,107 m²,5 Pièces,2 Chambres,3 Salles de bains,4ème étage,"['Bon état', '1-5 ans']","['33.5608510182527', '-7.647085189819336']"
Appartements à bourgogne Casablanca,950 000 DH,Bourgogne Ouest à Casablanca,105 m²,6 Pièces,4 Chambres,2 Salles de bains,1er étage,"['Bon état', '1-5 ans']","['33.598304662993705', '-7.644252777099609']"
Villa angle semie finie,4 500 000 DH,Hay Hassani à Casablanca,503 m²,12 Pièces,6 Chambres,4 Salles de bains,Not specified,"['À rénover', '5-10 ans']","['33.57229388264518', '-7.678842544555664']"
Appartement à roches noires,820 000 DH,Roches Noires à Casablanca,121 m²,4 Pièces,2 Chambres,2 Salles de bains,4ème étage,['Bon état'],"['33.59907140752743', '-7.587089538574219']"
Joli studio à vendre,1 350 000 DH,Bourgogne Ouest à Casablanca,63 m²,2 Pièces,1 Chambre,1 Salle de bain,1er étage,"['Bon état', '1-5 ans']","['33.60168570490681', '-7.648451527823907']"
Vente d'une maison à R2,850 000 DH,Sidi Othmane à Casablanca,56 m²,8 Pièces,8 Chambres,3 Salles de bains,Not specified,"['Bon état', '30-50 ans']","['33.55995161441269', '-7.567791074630031']"
Superbe villa d'architecte en excellent état,13 500 000 DH,Ain Diab Extension à Casablanca,643 m²,10 Pièces,4 Chambres,3 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.57998048256576', '-7.6768470892949']"
Rare appartement dernier étage terrasse vue océan,5 650 000 DH,Ain Diab Extension à Casablanca,227 m²,6 Pièces,3 Chambres,2 Salles de bains,4ème étage,"['Bon état', '10-20 ans']","['33.58232381820568', '-7.685805445255906']"
Bel appartement ou bureau avec vue panoramique,2 500 000 DH,Gauthier à Casablanca,178 m²,4 Pièces,2 Chambres,2 Salles de bains,12ème étage,"['Bon état', '20-30 ans']","['33.59227274232627', '-7.632955544503801']"
"Corniche, casablanca appartement à vendre",4 500 000 DH,Ain Diab à Casablanca,170 m²,4 Pièces,3 Chambres,3 Salles de bains,6ème étage,"['Bon état', '5-10 ans']","['33.60511032288139', '-7.647350131042629']"
Racine sublime duplex à vendre,4 750 000 DH,Racine à Casablanca,208 m²,4 Pièces,3 Chambres,3 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['33.58704479214532', '-7.640184966965251']"
Magnifique villa à vendre à Ain Diab 3 min du Morocco mall dans une residence fermée. Surface de 600 m²,9 000 000 DH,Ain Diab à Casablanca,600 m²,8 Pièces,4 Chambres,4 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['33.58630932470067', '-7.671375274658203']"
Appartement à vendre à OCP Ferme bretonne,2 600 000 DH,Ferme Bretonne (Hay Arraha) à Casablanca,145 m²,5 Pièces,3 Chambres,2 Salles de bains,3ème étage,"['Nouveau', ""Moins d'un an""]","['33.547117579470296', '-7.675495147705078']"
Villa ultra moderne meilleur côté de Longchamps,28 000 000 DH,Longchamps (Hay Al Hanâa) à Casablanca,963 m²,12 Pièces,5 Chambres,6 Salles de bains,Not specified,['Nouveau'],"['33.547117579470296', '-7.675495147705078']"
Villa contemporaine Aindiab 420 m2,7 500 000 DH,Ain Diab à Casablanca,420 m²,5 Pièces,4 Chambres,4 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.583917794741495', '-7.679127785907725']"
Bel Appartement bien ensoleillé et calme,900 000 DH,La Gironde à Casablanca,100 m²,5 Pièces,2 Chambres,2 Salles de bains,4ème étage,"['Bon état', '10-20 ans']","['33.57708513162621', '-7.602968215942383']"
La où il faut investir Studios à partir 47 m²,960 000 DH,Les Hôpitaux à Casablanca,47 m²,1 Pièce,1 Chambre,1 Salle de bain,1er étage,"['Nouveau', ""Moins d'un an""]","['33.56816319998451', '-7.6225348592186934']"
Appartement à l'achat à Beauséjour. Surface totale 89 m²,1 400 000 DH,Beauséjour à Casablanca,89 m²,3 Pièces,2 Chambres,2 Salles de bains,5ème étage,"['Bon état', '5-10 ans']","['33.566768832550615', '-7.653574793169123']"
Le prix negociable,2 800 000 DH,Les Hôpitaux à Casablanca,208 m²,3 Pièces,3 Chambres,3 Salles de bains,5ème étage,"['Bon état', '5-10 ans']","['33.57797899192462', '-7.6200056076049805']"
Top appartement de tres haut standing a la vente,4 100 000 DH,Racine à Casablanca,191 m²,4 Pièces,3 Chambres,4 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['33.582734173084866', '-7.675838470458984']"
Bel appartement à vendre à Palmier,2 400 000 DH,Palmier à Casablanca,149 m²,4 Pièces,3 Chambres,2 Salles de bains,7ème étage,"['Bon état', '10-20 ans']","['33.57154299116339', '-7.636313438415527']"
Vente immobilière,2 200 000 DH,Oulfa à Casablanca,130 m²,2 Pièces,4 Chambres,2 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['33.56582937754122', '-7.695908831332508']"
Appartement à vendre à Résidence bayt al fath ain,760 000 DH,Beausite à Casablanca,97 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.5403931206837', '-7.586510181427002']"
Vend appartement de 89m2 au quartier la gironde ca,1 000 000 DH,La Gironde à Casablanca,89 m²,4 Pièces,2 Chambres,1 Salle de bain,3ème étage,"['Bon état', '10-20 ans']","['33.58505803848486', '-7.601637840270996']"
Superbe appartement à vendre à Franceville. Surface de 135 m². Bien meublé.,2 278 500 DH,Franceville à Casablanca,135 m²,3 Pièces,3 Chambres,2 Salles de bains,1er étage,"['Bon état', '10-20 ans']","['33.56876369099516', '-7.628415927673064']"
Vend appartement 226 m en face de la faculté de médecine,2 750 000 DH,Les Hôpitaux à Casablanca,225 m²,3 Pièces,3 Chambres,3 Salles de bains,4ème étage,"['Bon état', '10-20 ans']","['33.57797899192462', '-7.6200056076049805']"
"Villa 7chambres en 3 niveau, quartier calme",4 050 000 DH,Sidi Maarouf à Casablanca,250 m²,12 Pièces,7 Chambres,5 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.5376052677669', '-7.643949687480699']"
Vente d'un bel appartement à Maârif Extension. 2 pièces confortables. Bien meublé,1 300 000 DH,Maârif Extension à Casablanca,50 m²,2 Pièces,1 Chambre,1 Salle de bain,3ème étage,"['Nouveau', ""Moins d'un an""]","['33.57961514348655', '-7.641795568099029']"
Splendide Villa top finitions Californie,23 500 000 DH,Californie à Casablanca,1001 m²,5 Pièces,5 Chambres,6 Salles de bains,Not specified,"['Nouveau', '1-5 ans']","['33.5320075462679', '-7.616862947014511']"
Appartement à vendre 124 m² à Casablanca,1 320 000 DH,Belvédère à Casablanca,124 m²,3 Pièces,2 Chambres,2 Salles de bains,4ème étage,"['Bon état', '5-10 ans']","['33.5895625839363', '-7.59678840637207']"
Appartement 96 M la gironde à vendre,1 050 000 DH,La Gironde à Casablanca,96 m²,3 Pièces,2 Chambres,1 Salle de bain,3ème étage,"['Bon état', '5-10 ans']","['33.58505803848486', '-7.601637840270996']"
Appartement à l'achat à Nassim 1. 2 grandes pièces. Bien meublé.,960 000 DH,Nassim 1 à Casablanca,96 m²,2 Pièces,2 Chambres,2 Salles de bains,1er étage,"['Bon état', '10-20 ans']","['33.527155301818404', '-7.659889069087987']"
Villa professionnelle neuve de 3.400 m de surface exploitable a la vente quartier Anfa,85 000 000 DH,Anfa à Casablanca,3400 m²,Not specified,Not specified,Not specified,Not specified,[],"['33.596175974504256', '-7.657470703125']"
Bel appartement ensoleillé entièrement meublé,745 000 DH,Nassim 1 à Casablanca,84 m²,4 Pièces,3 Chambres,2 Salles de bains,3ème étage,"['Bon état', '10-20 ans']","['33.608936597504766', '-7.623438835144043']"
Appartement à vendre à sidi maarouf,550 000 DH,Sidi Maarouf à Casablanca,58 m²,1 Pièce,2 Chambres,1 Salle de bain,Not specified,"['Bon état', '5-10 ans']","['33.51821300640254', '-7.644338607788086']"
Vente appartement social 54m2 à oulfa de 5ans,350 000 DH,Oulfa à Casablanca,54 m²,5 Pièces,3 Chambres,1 Salle de bain,Not specified,['Bon état'],"['33.547117579470296', '-7.675495147705078']"
Appartement 161m2 avec terrasse aux hôpitaux,2 150 000 DH,Les Hôpitaux à Casablanca,161 m²,4 Pièces,3 Chambres,1 Salle de bain,4ème étage,"['Bon état', '10-20 ans']","['33.57797899192462', '-7.6200056076049805']"
Appartement en vente à Aïn Sebaâ. 1 Pièce. Prestation de conciergerie.,460 000 DH,Aïn Sebaâ à Casablanca,60 m²,1 Pièce,2 Chambres,1 Salle de bain,3ème étage,['Bon état'],"['33.611688641154686', '-7.538852691650391']"
Superbe duplex à vendre à Racine,3 150 000 DH,Racine à Casablanca,282 m²,5 Pièces,3 Chambres,3 Salles de bains,5ème étage,"['Bon état', '10-20 ans']","['33.592458238962855', '-7.648158073425293']"
31 Studios Premium a vendre,840 000 DH,Palmier à Casablanca,36 m²,1 Pièce,1 Chambre,1 Salle de bain,Not specified,['Nouveau'],"['33.581567966637145', '-7.629630671507556']"
Des appartements d exception a vendre,1 451 000 DH,Maârif Extension à Casablanca,68 m²,2 Pièces,2 Chambres,2 Salles de bains,6ème étage,"['Nouveau', ""Moins d'un an""]","['33.57154299116339', '-7.636313438415527']"
Appart 3 ch cœur de princesse 148 m² habitable,2 400 000 DH,Les princesses à Casablanca,148 m²,4 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Bon état', '5-10 ans']","['33.57154299116339', '-7.636313438415527']"
Anfa chantilly villa 650 m² a acheter bon prix,8 700 000 DH,Anfa à Casablanca,650 m²,14 Pièces,6 Chambres,3 Salles de bains,Not specified,"['Bon état', '20-30 ans']","['33.582734173084866', '-7.675838470458984']"
Appartement maison tout près Bd TAH,950 000 DH,Ain Chock à Casablanca,97 m²,4 Pièces,2 Chambres,1 Salle de bain,2ème étage,"['Bon état', '10-20 ans']","['33.53415644963231', '-7.5874779358678035']"
Très joli appartement à vendre à Racine,3 800 000 DH,Racine à Casablanca,190 m²,6 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Bon état', '5-10 ans']","['33.592458238962855', '-7.648158073425293']"
Appartement à vendre 95m² 9m2 parking à Casablanca,1 650 000 DH,Palmier à Casablanca,95 m²,3 Pièces,2 Chambres,2 Salles de bains,5ème étage,"['Bon état', '10-20 ans']","['33.5571336274217', '-7.536621093750001']"
Appartement de luxe et de prestige,2 900 000 DH,Racine à Casablanca,184 m²,3 Pièces,3 Chambres,3 Salles de bains,1er étage,"['Bon état', '1-5 ans']","['33.582734173084866', '-7.675838470458984']"
Appartement en vente à Belvédère. 2 grandes pièces. Système de parabole et salon marocain.,950 000 DH,Belvédère à Casablanca,100 m²,2 Pièces,2 Chambres,2 Salles de bains,3ème étage,"['Bon état', '10-20 ans']","['33.5895625839363', '-7.59678840637207']"
Appartement à vendre à sidi maarouf,560 000 DH,Sidi Maarouf à Casablanca,62 m²,1 Pièce,2 Chambres,1 Salle de bain,3ème étage,"['Bon état', '10-20 ans']","['33.51311548100768', '-7.645616405802819']"
Vente excellente villa style andalou Anfa,31 000 000 DH,Anfa à Casablanca,1564 m²,6 Pièces,5 Chambres,4 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.595723838908604', '-7.659419921354066']"
Vente top appart racine trois chambres racine,4 000 000 DH,Racine à Casablanca,200 m²,4 Pièces,3 Chambres,2 Salles de bains,6ème étage,"['Bon état', '5-10 ans']","['33.592458238962855', '-7.648158073425293']"
Appartement a vendre meublé,680 000 DH,Aïn Sebaâ à Casablanca,62 m²,3 Pièces,3 Chambres,1 Salle de bain,4ème étage,"['Nouveau', ""Moins d'un an""]","['33.611688641154686', '-7.538852691650391']"
Appartement a vendre beausejour,870 000 DH,Beauséjour à Casablanca,99 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.568610876168464', '-7.648673057556152']"
Bon apparemment a vente,50 000 DH,Hay Salama à Casablanca,74 m²,1 Pièce,2 Chambres,1 Salle de bain,4ème étage,"['Bon état', '5-10 ans']","['33.55634497431583', '-7.553315162658691']"
Appartement en vente à Aïn Sebaâ. 3 chambres agréables. Concierge.,9 700 DH,Aïn Sebaâ à Casablanca,110 m²,2 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Nouveau', '1-5 ans']","['33.611688641154686', '-7.538852691650391']"
Sublime appartement à vendre en plein racine,2 750 000 DH,Racine à Casablanca,166 m²,4 Pièces,3 Chambres,3 Salles de bains,2ème étage,"['Bon état', '5-10 ans']","['33.592458238962855', '-7.648158073425293']"
Appt. Rdc 61m2 hab jardin privatif et terrace,1 200 000 DH,Sidi Maarouf à Casablanca,97 m²,9 Pièces,2 Chambres,1 Salle de bain,Not specified,"['Bon état', '10-20 ans']","['33.53043737566165', '-7.651865762357741']"
"Superbe appartement à vendre à Al Qods. 1 Pièce. Antenne parabolique, résidence sécurisée",1 100 000 DH,Al Qods à Casablanca,114 m²,1 Pièce,3 Chambres,2 Salles de bains,1er étage,"['Bon état', '10-20 ans']","['33.557167523684654', '-7.59829044342041']"
Studio 46m2 neuf a vendre sur palmiers maarif,1 050 000 DH,Palmier à Casablanca,46 m²,1 Pièce,1 Chambre,1 Salle de bain,4ème étage,"['Nouveau', ""Moins d'un an""]","['33.57154299116339', '-7.636313438415527']"
Appartement 3 chambres 126m²,2 000 000 DH,Bourgogne Ouest à Casablanca,126 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.582734173084866', '-7.675838470458984']"
Appartement 145m² au quartier Bourgogne,2 300 000 DH,Bourgogne Ouest à Casablanca,145 m²,5 Pièces,3 Chambres,2 Salles de bains,4ème étage,"['Bon état', '10-20 ans']","['33.582734173084866', '-7.675838470458984']"
Vente d'appartement à résidence abir,370 000 DH,Sidi Moumen à Casablanca,55 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,"['Bon état', '10-20 ans']","['33.58770359367981', '-7.524046897888184']"
Magnifique terrain zone villa avec belle façade,7 500 000 DH,CIL (Hay Salam) à Casablanca,405 m²,1 Pièce,1 Chambre,1 Salle de bain,Not specified,"['Nouveau', ""Moins d'un an""]","['33.57243690885356', '-7.657556533813477']"
CIL Hay Essalam Appartement en Vente à Casablanca,11 200 DH,CIL (Hay Salam) à Casablanca,192 m²,4 Pièces,3 Chambres,3 Salles de bains,4ème étage,"['Nouveau', '10-20 ans']","['33.547117579470296', '-7.675495147705078']"
Belle Appartement À vendre,260 000 DH,Oulfa à Casablanca,56 m²,3 Pièces,2 Chambres,1 Salle de bain,2ème étage,"['Bon état', '5-10 ans']","['33.50900298359419', '-7.692551125353248']"
Appartement Calme et centrique,1 850 000 DH,Bourgogne Ouest à Casablanca,109 m²,3 Pièces,2 Chambres,2 Salles de bains,1er étage,"['Bon état', '10-20 ans']","['33.59639045435806', '-7.651677131652842']"
Vente appartement neuf,940 000 DH,Sidi Maarouf à Casablanca,78 m²,1 Pièce,2 Chambres,2 Salles de bains,3ème étage,['Nouveau'],"['33.52887782759347', '-7.644945800940696']"
Magnifique studios de 60m2 à saisir Maarif,1 300 000 DH,Maârif à Casablanca,62 m²,2 Pièces,1 Chambre,1 Salle de bain,5ème étage,"['Nouveau', ""Moins d'un an""]","['33.58602331802259', '-7.636442184448242']"
Appartement en vente à Oulfa. 5 grandes pièces. Climatisation,1 300 000 DH,Oulfa à Casablanca,167 m²,5 Pièces,3 Chambres,3 Salles de bains,3ème étage,"['Bon état', '10-20 ans']","['33.56025537071992', '-7.673138924125281']"
Maison mitoyenneté jamais habitée,1 800 000 DH,Al Qods à Casablanca,131 m²,4 Pièces,2 Chambres,1 Salle de bain,Not specified,"['Bon état', '10-20 ans']","['33.55716752368466', '-7.59829044342041']"
Appartement de 120m2 en Face du lycée Lyautey,1 650 000 DH,Racine à Casablanca,120 m²,5 Pièces,3 Chambres,2 Salles de bains,7ème étage,"['Bon état', '30-50 ans']","['33.592458238962855', '-7.648158073425293']"
Appartement haut standing en bon état,1 750 000 DH,Hermitage à Casablanca,140 m²,1 Pièce,2 Chambres,2 Salles de bains,2ème étage,"['Bon état', '10-20 ans']","['33.56918830423371', '-7.613125140443632']"
"Vendre appartement à La Gironde. Superficie 45 m². Salon Marocain, sécurité",550 000 DH,La Gironde à Casablanca,45 m²,1 Pièce,1 Chambre,1 Salle de bain,4ème étage,"['Bon état', '10-20 ans']","['33.58505803848486', '-7.601637840270996']"
App à fal El hana,590 000 DH,Aïn Sebaâ à Casablanca,61 m²,2 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Bon état', '1-5 ans']","['33.611688641154686', '-7.538852691650391']"
Appartement au rez de chaussé a Mostakbal,450 000 DH,Sidi Maarouf à Casablanca,50 m²,1 Pièce,2 Chambres,1 Salle de bain,Not specified,"['À rénover', '10-20 ans']","['33.52145240250028', '-7.643112641933217']"
Appartement a vendre,650 000 DH,Al Qods à Casablanca,78 m²,5 Pièces,2 Chambres,1 Salle de bain,3ème étage,"['Bon état', '10-20 ans']","['33.621297799999994', '-7.477447200000002']"
Appartement à vendre dans une résidence sécurisée,1 100 000 DH,Oulfa à Casablanca,78 m²,3 Pièces,2 Chambres,2 Salles de bains,4ème étage,"['Bon état', '5-10 ans']","['33.55144774733506', '-7.694267265002246']"
Appartement de luxe à vendre 142 m² à Casablanca,2 770 000 DH,Les princesses à Casablanca,142 m²,1 Pièce,3 Chambres,2 Salles de bains,4ème étage,"['Nouveau', ""Moins d'un an""]","['33.579534296230364', '-7.649418759235297']"
Vente d'un bel appartement à Derb Ghalef. 3 pièces. Service de concierge et climatisation.,1 550 000 DH,Derb Ghalef à Casablanca,117 m²,3 Pièces,3 Chambres,2 Salles de bains,1er étage,"['Bon état', '10-20 ans']","['33.57154299116339', '-7.636313438415527']"
Villa à vendre en plein cœur de Cil,8 100 000 DH,CIL (Hay Salam) à Casablanca,486 m²,6 Pièces,4 Chambres,3 Salles de bains,Not specified,"['À rénover', '20-30 ans']","['33.57243690885356', '-7.657556533813477']"
Appartement très bon état à vendre OULFA 102m2,980 000 DH,Oulfa à Casablanca,102 m²,4 Pièces,3 Chambres,1 Salle de bain,4ème étage,"['Bon état', '10-20 ans']","['33.547117579470296', '-7.675495147705078']"
Bel appartement a vendre a bournazel,1 100 000 DH,Bournazil à Casablanca,119 m²,1 Pièce,3 Chambres,2 Salles de bains,2ème étage,"['Nouveau', '10-20 ans']","['33.606005753121835', '-7.56159782409668']"
Titre foncier disponible,240 000 DH,Oulfa à Casablanca,55 m²,3 Pièces,2 Chambres,1 Salle de bain,4ème étage,"['Bon état', '5-10 ans']","['33.5593037049882', '-7.698667224995758']"
Appartement à vendre Val Fleuri Maarif,2 800 000 DH,Val Fleury à Casablanca,223 m²,6 Pièces,3 Chambres,2 Salles de bains,4ème étage,"['Bon état', '10-20 ans']","['33.57519011717882', '-7.636785507202148']"
"Maison de haut standing à vendre à Oulfa. Surface de 153 m². Salon traditionnel marocain, résidence sécurisée",280 000 DH,Oulfa à Casablanca,153 m²,7 Pièces,4 Chambres,2 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.55627344791359', '-7.67918586730957']"
Appartement a Sidi moumen Essaada,390 000 DH,Sidi Moumen à Casablanca,58 m²,1 Pièce,2 Chambres,1 Salle de bain,1er étage,"['Bon état', '10-20 ans']","['33.58770359367981', '-7.524046897888184']"
Bel appartement triangle d'or,1 620 000 DH,Triangle d'Or à Casablanca,90 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.582734173084866', '-7.675838470458984']"
