Title,Price,Neighborhood,Size,Rooms,Bedrooms,Bathrooms,Floors,Additional Information,Location
Villa avec piscine de 961m2 de terrain,5 500 000 DH,Achakar à Tanger,348 m²,7 Pièces,5 Chambres,4 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['35.753468468392164', '-5.9279996828542245']"
Bel Appartement à vendre à Aida Village,640 000 DH,Moujahidine à Tanger,66 m²,1 Pièce,1 Chambre,1 Salle de bain,6ème étage,"['Bon état', '10-20 ans']","['35.758819884980056', '-5.8443675044351835']"
Vente d'un bel appartement à Tanja Balia. 9 pièces. Grande terrasse.,2 000 000 DH,Tanja Balia à Tanger,96 m²,9 Pièces,9 Chambres,6 Salles de bains,3ème étage,"['À rénover', '20-30 ans']","['35.76513279309228', '-5.777177810668945']"
Appartement avec piscine jardin garage titré,1 500 000 DH,Centre à Tanger,135 m²,6 Pièces,3 Chambres,2 Salles de bains,Not specified,['Bon état'],"['35.77525384929336', '-5.863094329833984']"
Vente d’un magnifique duplex de 214 m²,2 300 000 DH,Iberie à Tanger,214 m²,6 Pièces,4 Chambres,2 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['35.775902733339066', '-5.821303902391829']"
Appartement a vendre,11 700 DH,Mesnana à Tanger,65 m²,1 Pièce,2 Chambres,1 Salle de bain,Not specified,['Nouveau'],"['35.75441258726401', '-5.85820198059082']"
Appartement à vendre en tanja balia. Chambres. Espaces verts et ascenseur,1 050 000 DH,Centre à Tanger,96 m²,4 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.77824812995999', '-5.804815292358398']"
Appartements avec piscines parking jirdins double vitrage tanja balia,858 000 DH,Centre à Tanger,78 m²,3 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.77824812995999', '-5.804815292358398']"
Appartement 1 et étage rdc,1 100 000 DH,Marjane à Tanger,79 m²,4 Pièces,2 Chambres,1 Salle de bain,1er étage,"['Nouveau', '1-5 ans']","['35.7496095380197', '-5.839080243203669']"
Maison vue de mer à acheter à Médina. 2 pièces. Belle terrasse,850 000 DH,Médina à Tanger,200 m²,2 Pièces,5 Chambres,2 Salles de bains,Not specified,['Bon état'],"['35.78823415914302', '-5.811024008617932']"
Vente d'un bel appartement à Tanja Balia. 3 pièces confortables. Antenne parabolique et Porte blindée,450 000 DH,Tanja Balia à Tanger,53 m²,3 Pièces,2 Chambres,1 Salle de bain,3ème étage,"['Nouveau', '1-5 ans']","['35.75933292780209', '-5.762858936578923']"
Bel appartement à vendre à Bir El Ghazi. 2 chambres agréables,250 000 DH,Bir El Ghazi à Tanger,50 m²,3 Pièces,2 Chambres,1 Salle de bain,Not specified,"['À rénover', '5-10 ans']","['35.72108263884954', '-5.806193258598089']"
Clé a vendre plein centre,200 000 DH,Centre à Tanger,45 m²,2 Pièces,1 Chambre,1 Salle de bain,4ème étage,['Bon état'],"['35.77824812995999', '-5.804815292358398']"
Magnifique Villa en vente à Malabata,6 500 000 DH,Malabata à Tanger,364 m²,5 Pièces,2 Chambres,3 Salles de bains,Not specified,['Bon état'],"['35.76513279309228', '-5.777177810668945']"
Vend appartement à Tanja Balia. 3 pièces. Jardin ascenseur sécurisé et terrasse. 5 minutes la mer voiture,500 000 DH,Tanja Balia à Tanger,55 m²,3 Pièces,2 Chambres,1 Salle de bain,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.7658872710907', '-5.763058662414551']"
A vendre appartement 87m2 1er eta Hay Almojahidine,700 000 DH,Moujahidine à Tanger,87 m²,3 Pièces,2 Chambres,2 Salles de bains,1er étage,"['Bon état', '5-10 ans']","['35.76473168278643', '-5.844702225285269']"
Bel appartement à vendre en tanja balia. Superficie 81 m². Piscines jirdins double vitrage parking et résidence sécurisée,891 000 DH,Centre à Tanger,81 m²,3 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.77824812995999', '-5.804815292358398']"
Appartement en vente en tanja balia. Superficie 78 m². Antenne parabolique et sécurité,858 000 DH,Centre à Tanger,78 m²,3 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.77824812995999', '-5.804815292358398']"
Appartement à l'achat à Marjane. Surface de 87 m²,482 763 DH,Marjane à Tanger,87 m²,3 Pièces,2 Chambres,1 Salle de bain,Not specified,[],"['32.34023266790936', '-7.437744140625']"
Bel appartement à vendre à Marjane. Surface totale 85 m²,463 505 DH,Marjane à Tanger,85 m²,3 Pièces,2 Chambres,1 Salle de bain,11ème étage,[],"['32.34023266790936', '-7.437744140625']"
Appartement à vendre en face de Marjane TANGER 82 m²,470 844 DH,Marjane à Tanger,82 m²,4 Pièces,2 Chambres,1 Salle de bain,9ème étage,['Bon état'],"['32.34023266790936', '-7.437744140625']"
Appartement à vendre en face de Marjane TANGER 58 m²,334 370 DH,Marjane à Tanger,58 m²,4 Pièces,2 Chambres,1 Salle de bain,Not specified,['Bon état'],"['32.34023266790936', '-7.437744140625']"
Appartement à vendre en face de Marjane TANGER 79 m²,451 485 DH,Marjane à Tanger,79 m²,4 Pièces,2 Chambres,1 Salle de bain,6ème étage,['Bon état'],"['32.34023266790936', '-7.437744140625']"
Appartement à vendre en face de Marjane TANGER 90 m²,490 410 DH,Marjane à Tanger,90 m²,4 Pièces,2 Chambres,2 Salles de bains,11ème étage,['Bon état'],"['32.34023266790936', '-7.437744140625']"
Appartement à l'achat à Marjane. Surface de 75 m²,393 075 DH,Marjane à Tanger,75 m²,Not specified,3 Chambres,Not specified,2ème étage,[],"['32.34023266790936', '-7.437744140625']"
Belle appartement à vendre,1 110 000 DH,Route Nationale Assilah (N1) à Tanger,124 m²,2 Pièces,1 Chambre,2 Salles de bains,4ème étage,"['Nouveau', '1-5 ans']","['35.707270902686645', '-5.931692611247524']"
Appartement avec une vue panoramique,1 800 000 DH,Centre à Tanger,113 m²,4 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.7814860088372', '-5.8064889907836905']"
Maison 5 étages à vendre quartier Braness 2,8 000 000 DH,Branes 2 à Tanger,800 m²,25 Pièces,7 Chambres,5 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['35.758957385873686', '-5.835371017456055']"
Appartement 2 pièces à marjan el ikhlas,242 000 DH,Mghogha à Tanger,52 m²,2 Pièces,2 Chambres,1 Salle de bain,4ème étage,['Bon état'],"['35.725908229863236', '-5.75501384363903']"
Maison en plein de Marshan,1 700 000 DH,Marchan à Tanger,300 m²,11 Pièces,4 Chambres,3 Salles de bains,Not specified,['Bon état'],"['35.78917977664791', '-5.837924426884996']"
Maison à vendre Badriwene Tanger,640 000 DH,Beni Said à Tanger,77 m²,6 Pièces,3 Chambres,2 Salles de bains,1er étage,"['Nouveau', '1-5 ans']","['35.712789193374775', '-5.903520584106445']"
Appartement à vendre 66 m² l'appartement plus 47 m² la terrasse,1 050 000 DH,Centre à Tanger,66 m²,5 Pièces,2 Chambres,1 Salle de bain,1er étage,"['Bon état', '1-5 ans']","['35.77525384929336', '-5.863094329833984']"
Appartement à Tanger El Majd SEMI FINI,600 000 DH,El Majd à Tanger,110 m²,3 Pièces,3 Chambres,2 Salles de bains,3ème étage,"['Nouveau', ""Moins d'un an""]","['35.73488798375923', '-5.797457258646127']"
Appartements piscines parking jirdins double vitrage ascenseur tanja balia,810 000 DH,Centre à Tanger,81 m²,3 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.77824812995999', '-5.804815292358398']"
Bel appartement à vendre en Centre. 3 chambres. Avec ascenseur et terrasse,960 000 DH,Centre à Tanger,96 m²,4 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.77824812995999', '-5.804815292358398']"
Appartement à vendre 70 m² à centre ville,900 000 DH,Administratif à Tanger,70 m²,4 Pièces,2 Chambres,1 Salle de bain,Not specified,['Bon état'],"['35.77525384929336', '-5.863094329833984']"
Maison à vendre en Centre. Superficie 117 m². Bien meublé.,3 500 000 DH,Centre à Tanger,117 m²,9 Pièces,9 Chambres,6 Salles de bains,Not specified,"['Bon état', '20-30 ans']","['35.78059019407386', '-5.807616955955501']"
"Jolie villa isolée à Rahrah, près du criquet",3 700 000 DH,Rmilat à Tanger,370 m²,5 Pièces,4 Chambres,3 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['35.788344305971734', '-5.8663129806518555']"
Bel appartement à vendre à Branes Kdima. Surface de 50 m².,500 000 DH,Branes Kdima à Tanger,50 m²,2 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['35.74492165140961', '-5.870304107666016']"
Maison de luxe à vendre à Rmilat. Surface totale 380 m². Meublé.,4 500 000 DH,Rmilat à Tanger,380 m²,3 Pièces,3 Chambres,3 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['35.77790822837529', '-5.857724049278759']"
Appartement à Tanger Jbel kbir à vendre,3 000 000 DH,Jbel Kbir à Tanger,150 m²,3 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Bon état', '5-10 ans']","['35.59525278148962', '-5.998535156250001']"
Appartement à vendre 94m² à Tanja balia,900 000 DH,Centre à Tanger,94 m²,5 Pièces,3 Chambres,1 Salle de bain,2ème étage,"['Bon état', '1-5 ans']","['35.77525384929336', '-5.863094329833984']"
Appartement F3 à vendre à Moulay smail,1 300 000 DH,Centre à Tanger,115 m²,3 Pièces,2 Chambres,2 Salles de bains,8ème étage,"['Bon état', '5-10 ans']","['35.77525384929336', '-5.863094329833984']"
Charme à Rénover: Maison Vue Mer à Dar Baroud,1 750 000 DH,Médina à Tanger,220 m²,7 Pièces,4 Chambres,2 Salles de bains,Not specified,['À rénover'],"['35.787160682728306', '-5.811853408813477']"
Maison à l'achat à Branes Kdima. Surface de 50 m². Terrasse.,500 000 DH,Branes Kdima à Tanger,50 m²,2 Pièces,2 Chambres,2 Salles de bains,Not specified,['Bon état'],"['35.77525384929336', '-5.863094329833984']"
Appartement 98 m,850 000 DH,Marjane à Tanger,98 m²,1 Pièce,3 Chambres,1 Salle de bain,1er étage,"['Bon état', '5-10 ans']","['35.77525384929336', '-5.863094329833984']"
Maison a vendre avec 3 Façades,3 500 000 DH,Mghogha à Tanger,100 m²,2 Pièces,3 Chambres,1 Salle de bain,Not specified,"['Bon état', '1-5 ans']","['35.75056410532593', '-5.779752731323242']"
Appartement à vendre à Tanger,340 000 DH,Route Nationale Assilah (N1) à Tanger,50 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Nouveau', '1-5 ans']","['35.77525384929336', '-5.863094329833984']"
Appartement à l'achat en Centre. 2 belles chambres. Meublé.,7 800 000 DH,Centre à Tanger,78 m²,2 Pièces,2 Chambres,1 Salle de bain,1er étage,"['Nouveau', ""Moins d'un an""]","['35.77525384929336', '-5.863094329833984']"
Immeuble avec 6 appartements et commerce,2 200 000 DH,Boukhalef à Tanger,150 m²,18 Pièces,12 Chambres,6 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['35.737420574349386', '-5.8789037746640185']"
Appartement à vendre en tanjabalia. 4 pièces. Espaces verts piscines parking jirdins double vitrage et ascenseur,1 180 000 DH,Centre à Tanger,118 m²,4 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.77824812995999', '-5.804815292358398']"
Appartement en vente en tanjabalia. Surface de 104 m². Piscines parking jirdins double vitrage,1 040 000 DH,Centre à Tanger,104 m²,4 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.77824812995999', '-5.804815292358398']"
Superbe appartement à vendre en tanja balia 3 chambres. Piscines/parking/jirdins/double vitrage terrasse et jardin,960 000 DH,Centre à Tanger,96 m²,4 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.77824812995999', '-5.804815292358398']"
Appartement à l'achat en tanja balia 2 chambres. Terrasse piscines parking jirdins double vitrage et jardin,810 000 DH,Centre à Tanger,81 m²,3 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.77824812995999', '-5.804815292358398']"
Bel appartement à vendre en tanja balia. Surface totale 78 m². Avec ascenseur piscines/parking/jirdins/double vitrage et espace vert,780 000 DH,Centre à Tanger,78 m²,3 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.77824812995999', '-5.804815292358398']"
Superbe appartement à vendre en tanjabalia. 2 chambres. Piscines/parking/jirdins/double vitrage résidence sécurisée,750 000 DH,Centre à Tanger,75 m²,3 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.7658872710907', '-5.763058662414551']"
Bel appartement de 145m² à vendre à Branes,1 150 000 DH,Marjane à Tanger,147 m²,4 Pièces,3 Chambres,2 Salles de bains,8ème étage,"['Bon état', '5-10 ans']","['35.77525384929336', '-5.863094329833984']"
Maison à vendre à Marchan,3 000 000 DH,Marchan à Tanger,100 m²,5 Pièces,3 Chambres,2 Salles de bains,Not specified,"['Bon état', '20-30 ans']","['35.77525384929336', '-5.863094329833984']"
Appartement à TanjaBalia. 2 chambres. Piscines/parking/jirdins/double vitrage,780 000 DH,Marjane à Tanger,78 m²,3 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.74481715741179', '-5.847816467285156']"
Appartement à l'achat à Tanja Balia 2 chambres. Piscines/parking/jirdins/double vitrage et service de Conciergerie,750 000 DH,Marjane à Tanger,75 m²,3 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.74481715741179', '-5.847816467285156']"
Appartement à vendre à Tanja Balia. 2 belles chambres. Avec ascenseur sécurisé syndic et espace vert. 6 minutes la mer voiture,450 000 DH,Tanja Balia à Tanger,54 m²,3 Pièces,2 Chambres,1 Salle de bain,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.7658872710907', '-5.763058662414551']"
Appartement impeccable à Tanger,720 000 DH,Aharrarine à Tanger,84 m²,2 Pièces,2 Chambres,1 Salle de bain,3ème étage,"['Nouveau', '1-5 ans']","['35.73652689518052', '-5.8206939697265625']"
Superbe appartement à vendre à Tanja Balia. 3 belles chambres. Terrasse et ascenseur,1 040 000 DH,Tanja Balia à Tanger,104 m²,4 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.7658872710907', '-5.763058662414551']"
Vente d'un bel appartement à Tanja Balia. 4 pièces. Terrasse piscines parking jirdins double vitrage ascenseur,960 000 DH,Tanja Balia à Tanger,96 m²,4 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.7658872710907', '-5.763058662414551']"
Vend appartement à Tanja Balia. 2 chambres. Service de concierge et climatisation,780 000 DH,Tanja Balia à Tanger,78 m²,3 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.7658872710907', '-5.763058662414551']"
Appartements piscines parking jirdins double vitrage ascenseur tanja balia,750 000 DH,Tanja Balia à Tanger,75 m²,3 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.7658872710907', '-5.763058662414551']"
Superbe appartement à vendre en tanja balia. Surface de 104 m². Piscines/parking/jirdins/double vitrage et piscine,1 040 000 DH,Centre à Tanger,104 m²,4 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.77824812995999', '-5.804815292358398']"
Appartement à l'achat en tanja balia. 3 belles chambres. Jardin parking /double vitrage/piscines et terrasse,960 000 DH,Centre à Tanger,96 m²,4 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.77824812995999', '-5.804815292358398']"
Bel appartement à vendre en tanja balia. 2 chambres agréables. Avec ascenseur parking piscines double vitrage et espace vert,750 000 DH,Centre à Tanger,75 m²,3 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.77824812995999', '-5.804815292358398']"
"Superbe appartement à vendre en tanjabalia. 2 chambres a. Piscine, parking/jirdins/doublevitrage",810 000 DH,Centre à Tanger,81 m²,3 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.77824812995999', '-5.804815292358398']"
Appartements piscines parking jirdins double vitrage ascenseur tanja balia,780 000 DH,Centre à Tanger,78 m²,3 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.77824812995999', '-5.804815292358398']"
Appartements piscines parking jirdins double vitrage tanja balia,960 000 DH,Centre à Tanger,96 m²,4 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.77824812995999', '-5.804815292358398']"
Appartement en vente en tanjabalia. Superficie 78 m². Jardin et ascenseur,780 000 DH,Centre à Tanger,78 m²,3 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.77824812995999', '-5.804815292358398']"
Appartements avec piscines parking jirdins double vitrage tanja balia,750 000 DH,Centre à Tanger,75 m²,3 Pièces,2 Chambres,2 Salles de bains,3ème étage,"['Nouveau', ""Moins d'un an""]","['35.77824812995999', '-5.804815292358398']"
Joli appartement شقة للبيع,930 000 DH,Hay Hassani à Tanger,90 m²,4 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Bon état', '1-5 ans']","['35.735481836321064', '-5.856142044067384']"
Appartement 4 pieces entièrement refait Meublé,800 000 DH,Hay Hassani à Tanger,83 m²,4 Pièces,3 Chambres,1 Salle de bain,1er étage,"['Bon état', '20-30 ans']","['35.60992290252047', '-5.83034383016438']"
"Superbe maison à vendre à Route Nationale Assilah. 4 chambres. Salon traditionnel, antenne parabolique générale",1 700 000 DH,Route Nationale Assilah (N1) à Tanger,180 m²,2 Pièces,4 Chambres,2 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['35.710486791114434', '-5.902952301267744']"
Superbe appartement à vendre à Moujahidine. 2 chambres agréables. Bien meublé.,550 000 DH,Moujahidine à Tanger,57 m²,2 Pièces,2 Chambres,1 Salle de bain,Not specified,"['Bon état', '1-5 ans']","['35.77525384929336', '-5.863094329833984']"
Villa de haut standing à vendre à Mesnana. 6 belles chambres. Bien meublé.,3 600 000 DH,Mesnana à Tanger,107 m²,3 Pièces,6 Chambres,3 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['35.77525384929336', '-5.863094329833984']"
"Appartement à l'achat à Tanja Balia. 3 chambres agréables. Prestation de conciergerie, parking jirdins double vitrage Piscine",1 250 000 DH,Tanja Balia à Tanger,125 m²,4 Pièces,3 Chambres,2 Salles de bains,3ème étage,"['Nouveau', ""Moins d'un an""]","['35.7658872710907', '-5.763058662414551']"
Appartement à vendre à Tanja Balia. 3 chambres. Piscine s parking jirdins double vitrage,960 000 DH,Tanja Balia à Tanger,96 m²,4 Pièces,3 Chambres,2 Salles de bains,3ème étage,"['Nouveau', ""Moins d'un an""]","['35.7658872710907', '-5.763058662414551']"
Appartement à l'achat à Tanja Balia. 3 pièces parking piscines double vitrage jirdins,810 000 DH,Tanja Balia à Tanger,81 m²,3 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.7658872710907', '-5.763058662414551']"
"Bel appartement à vendre à Tanja Balia. 3 pièces. Piscine, piscines/parking/jirdins/doublevitrage",790 000 DH,Tanja Balia à Tanger,79 m²,3 Pièces,2 Chambres,2 Salles de bains,3ème étage,"['Nouveau', ""Moins d'un an""]","['35.7658872710907', '-5.763058662414551']"
Superbe appartement à vendre en tanja balia Superficie 141 m². Ascenseur piscines parking double vitrage et terrasse,1 410 000 DH,Centre à Tanger,141 m²,4 Pièces,3 Chambres,2 Salles de bains,3ème étage,"['Nouveau', ""Moins d'un an""]","['35.77824812995999', '-5.804815292358398']"
Appartements tanja balia avec piscines parking jirdins double vitrage,1 250 000 DH,Centre à Tanger,125 m²,4 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.77824812995999', '-5.804815292358398']"
Appartements piscines parking jirdins double vitrage tanja balia,1 250 000 DH,Centre à Tanger,125 m²,4 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.77824812995999', '-5.804815292358398']"
Appartement à vendre à Tanja Balia. 3 chambres agréables. Parking piscines double vitrage et piscine,960 000 DH,Tanja Balia à Tanger,96 m²,4 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Bon état', ""Moins d'un an""]","['35.7658872710907', '-5.763058662414551']"
Appartements piscines parking jirdins double vitrage tanja balia,810 000 DH,Tanja Balia à Tanger,81 m²,3 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.7658872710907', '-5.763058662414551']"
Appartement familale épicurien centre ville,2 900 000 DH,Marchan à Tanger,175 m²,6 Pièces,4 Chambres,3 Salles de bains,6ème étage,"['Nouveau', '10-20 ans']","['35.78590838441435', '-5.818529206198802']"
Villa luxueuse d'exception à Tanger,45 000 000 DH,Jbel Kbir à Tanger,3400 m²,9 Pièces,5 Chambres,6 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['35.790467821137874', '-5.840349197387695']"
"Bel appartement à vendre à Marjane. Superficie 77 m². Conciergerie à disposition, système de climatisation.",890 000 DH,Marjane à Tanger,77 m²,2 Pièces,2 Chambres,1 Salle de bain,Not specified,"['Nouveau', ""Moins d'un an""]","['35.77525384929336', '-5.863094329833984']"
Appartement à Vendre à Tanger ADDOHA,200 000 DH,Mghogha à Tanger,48 m²,1 Pièce,2 Chambres,1 Salle de bain,Not specified,"['Nouveau', '10-20 ans']","['35.75056410532593', '-5.779752731323242']"
Maison neuve de 3appartements,3 800 000 DH,Centre à Tanger,300 m²,3 Pièces,6 Chambres,3 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['35.77824812995999', '-5.804815292358398']"
Immeuble Dradeb,9 870 000 DH,Ain El Hayani à Tanger,1500 m²,4 Pièces,31 Chambres,14 Salles de bains,Not specified,"['Bon état', '20-30 ans']","['35.787410846075964', '-5.833040690635527']"
Appartements tanja balia ascenseur jirdins sécurisé syndic 6 minutes la mer voiture,450 000 DH,Tanja Balia à Tanger,54 m²,3 Pièces,2 Chambres,1 Salle de bain,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.7658872710907', '-5.763058662414551']"
Appartements piscines parking jirdins double vitrage tanja balia,790 000 DH,Centre à Tanger,79 m²,3 Pièces,2 Chambres,2 Salles de bains,3ème étage,"['Nouveau', ""Moins d'un an""]","['35.77824812995999', '-5.804815292358398']"
Appartements haut standing à vendre sur tanger,3 650 000 DH,Iberie à Tanger,229 m²,4 Pièces,4 Chambres,3 Salles de bains,Not specified,['Bon état'],"['35.77525384929336', '-5.863094329833984']"
Superbe Appartement A vendre,399 000 DH,Centre à Tanger,57 m²,1 Pièce,2 Chambres,1 Salle de bain,1er étage,"['Bon état', '5-10 ans']","['35.77525384929336', '-5.863094329833984']"
Appartement à vendre en Centre. 3 grandes pièces. Jardin piscines parking,960 000 DH,Centre à Tanger,96 m²,3 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.77824812995999', '-5.804815292358398']"
Appartements piscines parking jirdins double vitrage tanja balia,810 000 DH,Centre à Tanger,81 m²,3 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.77824812995999', '-5.804815292358398']"
Superbe appartement à vendre à Tanja Balia. Superficie 81 m². Jardin et ascenseur. Double vitrage parking,810 000 DH,Tanja Balia à Tanger,81 m²,3 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.7658872710907', '-5.763058662414551']"
Appartement a vendre castilla tanger réf: rs,1 190 000 DH,Castilla à Tanger,119 m²,4 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['35.766386387933345', '-5.824470520019531']"
Vend appartement à Marjane. 2 grandes pièces. Antenne parabolique et sécurité.,880 000 DH,Marjane à Tanger,81 m²,2 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['35.77525384929336', '-5.863094329833984']"
Vend appartement à Marjane. Surface totale 71 m². Système de parabole et résidence sécurisée.,830 000 DH,Marjane à Tanger,71 m²,2 Pièces,2 Chambres,1 Salle de bain,Not specified,"['Nouveau', ""Moins d'un an""]","['35.77525384929336', '-5.863094329833984']"
Appartement à vendre à Jbel Kbir. Surface de 300 m². Espace vert.,1 800 000 DH,Jbel Kbir à Tanger,300 m²,2 Pièces,2 Chambres,1 Salle de bain,1er étage,"['Bon état', '10-20 ans']","['35.77525384929336', '-5.863094329833984']"
À vendre: Magnifique villa avec vue à mediouna,7 500 000 DH,Mediouna à Tanger,1650 m²,5 Pièces,4 Chambres,3 Salles de bains,Not specified,"['Bon état', ""Moins d'un an""]","['35.77131932251322', '-5.9137773513793945']"
"Vend appartement à Marjane. 3 double Chambres, 1 salon, 1 sejour, 1 cuisine avec terrace, 3 pieces salle de bain, tres confortable et avec ascenseur.",560 000 DH,Marjane à Tanger,80 m²,8 Pièces,3 Chambres,1 Salle de bain,7ème étage,['Nouveau'],"['35.74481715741179', '-5.847816467285156']"
Appartement a vendre iberia,3 200 000 DH,Iberie à Tanger,191 m²,5 Pièces,3 Chambres,2 Salles de bains,1er étage,['Bon état'],"['35.77525384929336', '-5.863094329833984']"
Appartement à Iberia a vendre Tanger,3 840 000 DH,Iberie à Tanger,192 m²,5 Pièces,3 Chambres,2 Salles de bains,Not specified,"['Bon état', '20-30 ans']","['35.77525384929336', '-5.863094329833984']"
Appartement a vendre vide a Tanger Nejma,2 450 000 DH,Centre à Tanger,175 m²,2 Pièces,3 Chambres,2 Salles de bains,Not specified,"['Bon état', '20-30 ans']","['35.77525384929336', '-5.863094329833984']"
Superbe appartement à vendre à Moujahidine. 2 chambres agréables. Terrasse et ascenseur.,690 000 DH,Moujahidine à Tanger,56 m²,2 Pièces,2 Chambres,1 Salle de bain,Not specified,"['Bon état', '1-5 ans']","['35.77525384929336', '-5.863094329833984']"
Appartement en face caserne pompier avenue al qods,770 000 DH,El Majd à Tanger,93 m²,5 Pièces,2 Chambres,1 Salle de bain,5ème étage,"['Bon état', '10-20 ans']","['35.74262522748265', '-5.798647787154332']"
Joli Villa vue Sur Mer à Vendre à Star Hill,7 500 000 DH,Star Hill à Tanger,650 m²,5 Pièces,5 Chambres,4 Salles de bains,Not specified,['Bon état'],"['35.775245144812374', '-5.863094329833984']"
Appartement à vendre à Route Nationale Assilah (N1). Surface de 146 m². Salon traditionnel et système d'antenne parabolique.,7 000 DH,Route Nationale Assilah (N1) à Tanger,146 m²,3 Pièces,3 Chambres,2 Salles de bains,3ème étage,"['Bon état', '1-5 ans']","['35.710490702270896', '-5.889941925163357']"
Appartement à vendre 95 m² à Lotinord Tanger,1 230 000 DH,Azib Haj Kaddour à Tanger,95 m²,1 Pièce,3 Chambres,2 Salles de bains,4ème étage,"['Bon état', '5-10 ans']","['35.766386387933345', '-5.824470520019531']"
Appartement Moderne de 3 Chambres près de Marjane,650 000 DH,Hay Hassani à Tanger,85 m²,3 Pièces,3 Chambres,1 Salle de bain,1er étage,"['À rénover', '10-20 ans']","['35.77525384929336', '-5.863094329833984']"
