Title,Price,Neighborhood,Size,Rooms,Bedrooms,Bathrooms,Floors,Additional Information,Location
Appartement standing a vendre a souissi,4 500 000 DH,Souissi à Rabat,210 m²,6 Pièces,3 Chambres,3 Salles de bains,3ème étage,"['Nouveau', '1-5 ans']","['33.958311531468844', '-6.870403289794922']"
Appartement standing a vendre a Hay riad,3 400 000 DH,Riyad à Rabat,134 m²,4 Pièces,3 Chambres,3 Salles de bains,1er étage,['Nouveau'],"['33.958311531468844', '-6.870403289794922']"
Vente villa de luxe à Souissi. 4 pièces confortables. Piscine et cheminée.,12 000 000 DH,Souissi à Rabat,1991 m²,4 Pièces,5 Chambres,4 Salles de bains,Not specified,"['À rénover', '20-30 ans']","['33.956353735305164', '-6.836199760437012']"
Villa en vente bien située à Hay Riad,11 000 000 DH,Rabat,811 m²,8 Pièces,6 Chambres,2 Salles de bains,Not specified,[],"['33.97012854423725 ', '-6.843280792236328']"
Appartement neuf 3 chambres secteur 14,2 880 000 DH,Riyad à Rabat,131 m²,5 Pièces,3 Chambres,2 Salles de bains,4ème étage,"['Nouveau', ""Moins d'un an""]","['33.98161168590123', '-6.8646525498479605']"
Villa à vendre à Souissi,11 000 000 DH,Souissi à Rabat,1200 m²,7 Pièces,6 Chambres,5 Salles de bains,Not specified,['Bon état'],"['33.95635373530517', '-6.836199760437012']"
Villa à usage commercial /habitation à l’aviation,5 200 000 DH,Aviation - Mabella à Rabat,402 m²,6 Pièces,4 Chambres,3 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.99043658867649', '-6.813497543334961']"
Un beau appartement à vendre sur Hay Riad,2 900 000 DH,Riyad à Rabat,155 m²,5 Pièces,3 Chambres,2 Salles de bains,Not specified,[],"['33.958311531468844', '-6.870403289794922']"
Villa à Usage Commercial,3 800 000 DH,Aviation - Mabella à Rabat,315 m²,7 Pièces,6 Chambres,2 Salles de bains,Not specified,"['Bon état', '30-50 ans']","['33.98804669398803', '-6.819323301315308']"
Villa à vendre située au quartier du Souissi,16 500 000 DH,Souissi à Rabat,1730 m²,6 Pièces,4 Chambres,3 Salles de bains,Not specified,['Bon état'],"['33.956353735305164', '-6.836199760437012']"
Appartement en vente bien situé à l'agdal,950 000 DH,Agdal à Rabat,50 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,[],"['34.00037546099115', '-6.850061416625977']"
Villa en exclusivité,20 000 DH,Haut Agdal à Rabat,727 m²,Not specified,Not specified,Not specified,Not specified,[],"['33.98995038663034', '-6.8454694747924805']"
Bel appartement à vendre à Jnane souissi,3 350 000 DH,Souissi à Rabat,147 m²,4 Pièces,2 Chambres,2 Salles de bains,Not specified,[],"['33.956353735305164', '-6.836199760437012']"
Appartement à vendre à Hay Riad,3 500 000 DH,Riyad à Rabat,150 m²,4 Pièces,2 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.98161168590123', '-6.8646525498479605']"
"Charmante maison traditionnelle à l’ancienne médina de Rabat: 4 chambres, 2 salons et 2 toilettes",1 670 000 DH,Médina à Rabat,80 m²,4 Pièces,6 Chambres,2 Salles de bains,Not specified,"['Bon état', '20-30 ans']","['34.02808449712411', '-6.8351211533739935']"
Appartement À Vendre À L’Orangeraie Souissi,6 400 000 DH,Souissi à Rabat,258 m²,5 Pièces,4 Chambres,4 Salles de bains,1er étage,['Bon état'],"['33.953138012963194', '-6.826543724164367']"
Villa a vendre 1025m,7 100 000 DH,Aviation - Mabella à Rabat,1025 m²,1 Pièce,3 Chambres,1 Salle de bain,Not specified,"['À rénover', '30-50 ans']","['33.99379322501359', '-6.823840141296387']"
Appartement bien situé à louer sur Hay Riad,18 000 DH,Riyad à Rabat,255 m²,7 Pièces,4 Chambres,3 Salles de bains,1er étage,['Bon état'],"['33.94303782088223', '-6.869430925890991']"
Rabat Villa Maison a vendre 2 etages avec jardins,3 060 000 DH,Hay Nahda à Rabat,170 m²,3 Pièces,3 Chambres,2 Salles de bains,Not specified,"['Bon état', '20-30 ans']","['33.9782154067224', '-6.812963738363046']"
Appartement 2 pièces en vente à l'agdal Rabat,1 100 000 DH,Agdal à Rabat,50 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,['Bon état'],"['34.00037546099115', '-6.850061416625977']"
Appartement 2 pièces en vente à l'agdal Rabat,800 000 DH,Agdal à Rabat,50 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,['Bon état'],"['34.00037546099115', '-6.850061416625977']"
"Appart. Haut S. À vendre, pas de garage ni ascenseur",1 700 000 DH,Guich Oudaya à Rabat,151 m²,3 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Bon état', '10-20 ans']","['33.9400844868024', '-6.88542366027832']"
Villa à vendre située au SOUISSI,15 000 000 DH,Souissi à Rabat,720 m²,6 Pièces,3 Chambres,3 Salles de bains,Not specified,['Bon état'],"['33.956353735305164', '-6.836199760437012']"
Villa contemporaine de standing,18 000 000 DH,Souissi à Rabat,2000 m²,8 Pièces,5 Chambres,4 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['33.953138012963194', '-6.826543724164367']"
Appartement 96 m² à vendre sur hassan,1 500 000 DH,Hassan - Centre Ville à Rabat,96 m²,3 Pièces,2 Chambres,1 Salle de bain,2ème étage,"['Bon état', '20-30 ans']","['34.02150632745047', '-6.830148696899414']"
Appartement à louer,11 000 DH,Haut Agdal à Rabat,130 m²,5 Pièces,3 Chambres,1 Salle de bain,Not specified,[],"['33.98995038663034', '-6.8454694747924805']"
Appartement à l'achat à Agdal. 3 chambres,2 320 000 DH,Agdal à Rabat,140 m²,5 Pièces,3 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.99330599826549', '-6.85138241246711']"
Villa moderne à vendre située à Hay riad,6 500 000 DH,Riyad à Rabat,235 m²,6 Pièces,4 Chambres,3 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['33.958311531468844', '-6.870403289794922']"
Villa A vendre,11 726 000 DH,Souissi à Rabat,2132 m²,3 Pièces,4 Chambres,4 Salles de bains,Not specified,['À rénover'],"['33.956353735305164', '-6.836199760437012']"
Appartement exceptionnel à vendre à l’Orangeraie Souissi,5 900 000 DH,Souissi à Rabat,375 m²,4 Pièces,3 Chambres,3 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['33.953138012963194', '-6.826543724164367']"
Appartement neuf à vendre à l’Orangeraie Souissi,4 500 000 DH,Souissi à Rabat,241 m²,4 Pièces,3 Chambres,3 Salles de bains,Not specified,"['Nouveau', '1-5 ans']","['33.953138012963194', '-6.826543724164367']"
Appartement neuf à vendre à l’Orangeraie Souissi,3 140 000 DH,Souissi à Rabat,168 m²,3 Pièces,2 Chambres,3 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['33.95386912873166', '-6.846804206321965']"
Vente appartement hay riad 238 m²,5 000 000 DH,Riyad à Rabat,238 m²,5 Pièces,3 Chambres,4 Salles de bains,Not specified,['Nouveau'],"['33.952972488671996', '-6.878625050613467']"
Très belle appartement à vendre à Rabat,2 200 000 DH,Hassan - Centre Ville à Rabat,123 m²,8 Pièces,3 Chambres,2 Salles de bains,3ème étage,"['Bon état', '10-20 ans']","['34.01878098232243', '-6.824147863144753']"
Coquette villa,6 600 000 DH,Riyad à Rabat,330 m²,10 Pièces,8 Chambres,3 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.958311531468844', '-6.870403289794922']"
Appartement a vendre a hay riad,1 850 000 DH,Riyad à Rabat,113 m²,5 Pièces,2 Chambres,1 Salle de bain,Not specified,"['Nouveau', '50-70 ans']","['33.98161168590123', '-6.8646525498479605']"
Duplex a vendre à hay riad prestigia,3 100 000 DH,Riyad à Rabat,150 m²,2 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Nouveau', '50-70 ans']","['33.98161168590123', '-6.8646525498479605']"
Appartement neuf avec un prix choc,3 290 000 DH,Riyad à Rabat,160 m²,5 Pièces,3 Chambres,3 Salles de bains,3ème étage,"['Nouveau', ""Moins d'un an""]","['33.98161168590123', '-6.8646525498479605']"
Bel appartement à Avenue Nakhil HAYRIAD,2 800 000 DH,Riyad à Rabat,140 m²,5 Pièces,3 Chambres,3 Salles de bains,4ème étage,"['Bon état', '10-20 ans']","['33.98161168590123', '-6.8646525498479605']"
Haut standing apprt à HAYFATH,2 400 000 DH,Hay Al Fath à Rabat,170 m²,5 Pièces,3 Chambres,4 Salles de bains,3ème étage,"['Nouveau', '1-5 ans']","['33.98872875349013', '-6.878900527954102']"
Villa à vendre située à Bir Kacem,15 000 000 DH,Souissi à Rabat,1850 m²,7 Pièces,4 Chambres,3 Salles de bains,Not specified,['Bon état'],"['33.953138012963194', '-6.826543724164367']"
Agdal Vente appartement,1 020 000 DH,Agdal à Rabat,38 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,"['Bon état', '20-30 ans']","['33.987391477532334', '-6.851749128556137']"
Appartement en vente quartier Hassan,2 000 000 DH,Hassan - Centre Ville à Rabat,77 m²,2 Pièces,3 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['34.02150632745047', '-6.830148696899414']"
Bel appartement à vendre à Diour Jamaa. 4 chambres. Prestation de conciergerie.,1 200 000 DH,Diour Jamaa à Rabat,84 m²,4 Pièces,4 Chambres,2 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['34.01389788880594', '-6.848861082859332']"
Bel appartement 200m sans vis à vis haut Agdal,3 650 000 DH,Haut Agdal à Rabat,200 m²,6 Pièces,3 Chambres,3 Salles de bains,4ème étage,['Bon état'],"['33.98995038663034', '-6.8454694747924805']"
Appartement à l'achat à Diour Jamaa. 4 pièces confortables. Prestation de conciergerie,1 200 000 DH,Diour Jamaa à Rabat,90 m²,4 Pièces,3 Chambres,2 Salles de bains,3ème étage,"['Bon état', '20-30 ans']","['34.00877151901795', '-6.529054641723633']"
Appartement bien situé à vendre bas Agdal,800 000 DH,Agdal à Rabat,50 m²,2 Pièces,1 Chambre,1 Salle de bain,4ème étage,['À rénover'],"['34.00037546099115', '-6.850061416625977']"
Ancienne villa à vendre,5 000 000 DH,Quartier Administratif à Rabat,628 m²,2 Pièces,3 Chambres,2 Salles de bains,Not specified,['À rénover'],"['34.013894129717855', '-6.826028823852539']"
Somptueuse Villa au coeur de Souissi,13 500 000 DH,Souissi à Rabat,1200 m²,9 Pièces,6 Chambres,3 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.953138012963194', '-6.826543724164367']"
Bel appartement à vendre à Kébibat. Surface totale 116m2,2 000 000 DH,Kébibat à Rabat,116 m²,5 Pièces,3 Chambres,3 Salles de bains,4ème étage,"['Bon état', '1-5 ans']","['34.01158507998601', '-6.852390615480205']"
Charmant appartement au centre 175 m2 cheminée,2 200 000 DH,Hassan - Centre Ville à Rabat,175 m²,4 Pièces,2 Chambres,2 Salles de bains,1er étage,"['Bon état', '20-30 ans']","['34.02184733735675', '-6.830639508802629']"
Villa à vendre à Hay Riad,8 000 000 DH,Riyad à Rabat,730 m²,11 Pièces,5 Chambres,4 Salles de bains,Not specified,['Bon état'],"['33.955867989222064', '-6.867361097630505']"
Appartements neuf à l'Océan,1 500 000 DH,L'Ocean à Rabat,100 m²,3 Pièces,2 Chambres,2 Salles de bains,3ème étage,['Nouveau'],"['34.0208660754302', '-6.837058067321777']"
Appartement à vendre à Guich Oudaya. 3 pièces confortables. Jardin et terrasse,950 000 DH,Guich Oudaya à Rabat,75 m²,3 Pièces,2 Chambres,1 Salle de bain,2ème étage,"['Nouveau', '1-5 ans']","['33.934257701070926', '-6.891676392412644']"
Bel appartement à vendre à l orangerie,6 300 000 DH,Souissi à Rabat,259 m²,5 Pièces,4 Chambres,3 Salles de bains,1er étage,"['Bon état', '1-5 ans']","['33.953138012963194', '-6.826543724164367']"
Villa à vendre au Souissi,9 500 000 DH,Souissi à Rabat,1515 m²,6 Pièces,4 Chambres,3 Salles de bains,Not specified,['Bon état'],"['33.956353735305164', '-6.836199760437012']"
Bel appartement en vente a l'agdal,1 950 000 DH,Agdal à Rabat,117 m²,4 Pièces,3 Chambres,1 Salle de bain,Not specified,[],"['34.00037546099115', '-6.850061416625977']"
Bel appartement avec terrasse à l'agdal,3 900 000 DH,Agdal à Rabat,356 m²,7 Pièces,5 Chambres,2 Salles de bains,Not specified,[],"['34.00037546099115', '-6.850061416625977']"
Villa à vendre. Surface de 1926 m². Places de stationnement et terrasse,11 000 000 DH,Souissi à Rabat,1926 m²,6 Pièces,4 Chambres,3 Salles de bains,Not specified,['À rénover'],"['33.956353735305164', '-6.836199760437012']"
Villa isolée 479 m2 à vendre Les Orangers Rabat,4 850 000 DH,Les Orangers à Rabat,479 m²,8 Pièces,7 Chambres,2 Salles de bains,Not specified,['À rénover'],"['33.98161168590123', '-6.8646525498479605']"
Bel appartement à vendre à Agdal,1 400 000 DH,Agdal à Rabat,87 m²,3 Pièces,3 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.98161168590123', '-6.8646525498479605']"
Villa à vendre à Hay Riad,9 000 000 DH,Riyad à Rabat,500 m²,8 Pièces,4 Chambres,3 Salles de bains,Not specified,['Bon état'],"['33.96300137849505', '-6.853472249362663']"
Maison R2 à J3 complemenr prêt de la corniche Rabat,2 070 000 DH,Bouitate à Rabat,298 m²,9 Pièces,7 Chambres,3 Salles de bains,Not specified,"['Bon état', '30-50 ans']","['33.988266171241996', '-6.880059242248534']"
Joli appartement à vendre,1 200 000 DH,Guich Oudaya à Rabat,77 m²,3 Pièces,2 Chambres,1 Salle de bain,2ème étage,"['Bon état', '5-10 ans']","['33.941395136930254', '-6.885130979764478']"
Appartement à vendre situé à l'Agdal,4 000 000 DH,Agdal à Rabat,350 m²,7 Pièces,5 Chambres,3 Salles de bains,Not specified,['Bon état'],"['33.98161168590123', '-6.8646525498479605']"
Vente d’une villa de 3800m,20 000 000 DH,Souissi à Rabat,3800 m²,10 Pièces,6 Chambres,4 Salles de bains,Not specified,['À rénover'],"['33.956353735305164', '-6.836199760437012']"
Villa à côté de la résidence de,15 500 000 DH,Quartier Des Ambassades à Rabat,2300 m²,10 Pièces,7 Chambres,5 Salles de bains,Not specified,"['À rénover', '20-30 ans']","['33.94750749469492', '-6.816673278808594']"
Très bel appart 3p neuf à océan,1 300 000 DH,L'Ocean à Rabat,100 m²,3 Pièces,3 Chambres,1 Salle de bain,4ème étage,"['Nouveau', ""Moins d'un an""]","['33.98995038663034', '-6.8454694747924805']"
Appartement Avec Jardin à coté de Gare Agdal,2 050 000 DH,Agdal à Rabat,168 m²,5 Pièces,3 Chambres,1 Salle de bain,Not specified,['Bon état'],"['34.015555674584256', '-6.827859272530346']"
Vend appartement à Rabat,1 100 000 DH,Hay Al Massira à Rabat,106 m²,4 Pièces,4 Chambres,1 Salle de bain,Not specified,"['Bon état', '10-20 ans']","['33.998783749097996', '-6.8714357396283265']"
Appartement à l'achat à Souissi,4 300 000 DH,Souissi à Rabat,182 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.951934621597346', '-6.83102715481626']"
Bel appartement a Agdal,3 900 000 DH,Agdal à Rabat,356 m²,7 Pièces,5 Chambres,2 Salles de bains,7ème étage,[],"['34.00037546099115', '-6.850061416625977']"
Appartement en vente à Guich Oudaya. Surface totale 88 m². Salon européen,1 495 000 DH,Guich Oudaya à Rabat,88 m²,3 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['33.94008448680239', '-6.88542366027832']"
Villa en vente à Hay Riad,8 500 000 DH,Riyad à Rabat,514 m²,6 Pièces,4 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.98161168590123', '-6.8646525498479605']"
Je vends ma maison à quartier youssoufia,440 000 DH,Abi Ragrag à Rabat,80 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Bon état', '20-30 ans']","['33.998489791457374', '-6.810150146484375']"
Triplex à vendre à l'Aviation,3 600 000 DH,Aviation - Mabella à Rabat,279 m²,4 Pièces,3 Chambres,3 Salles de bains,Not specified,['Bon état'],"['33.99379322501359', '-6.823840141296387']"
Très Belle Villa Quartier de l'Aviation à Vendre,5 200 000 DH,Aviation - Mabella à Rabat,380 m²,8 Pièces,4 Chambres,3 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.99043658867649', '-6.813497543334961']"
Jolis appartements neufs en vente à HASSAN RABAT,1 850 000 DH,Quartier Administratif à Rabat,88 m²,3 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['34.01290845227349', '-6.82804059359381']"
"Belle villa à vendre, hay nahda",6 600 000 DH,Hay Nahda à Rabat,400 m²,8 Pièces,4 Chambres,4 Salles de bains,Not specified,['Bon état'],"['33.99043658867649', '-6.813497543334961']"
Superbe appartement à vendre à Hay Nahda. 3 pièces. Salon traditionnel et système d'antenne parabolique,1 050 000 DH,Hay Nahda à Rabat,77 m²,3 Pièces,2 Chambres,1 Salle de bain,4ème étage,"['Bon état', '20-30 ans']","['33.976950633217754', '-6.820539389246846']"
Charmant Appartement à Vendre dans une Résidence F,1 300 000 DH,Souissi à Rabat,110 m²,2 Pièces,2 Chambres,2 Salles de bains,1er étage,"['Bon état', '10-20 ans']","['33.85092708109413', '-6.8605743817807525']"
Studio 50m² a rabat hassan avenue d'alger,850 000 DH,Hassan - Centre Ville à Rabat,50 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,['Nouveau'],"['34.0208660754302', '-6.837058067321777']"
Appartement à vendre situé à Hay Riad,4 000 000 DH,Riyad à Rabat,200 m²,6 Pièces,4 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.958311531468844', '-6.870403289794922']"
Villa à vendre située à l'Agdal,8 600 000 DH,Agdal à Rabat,754 m²,7 Pièces,3 Chambres,3 Salles de bains,Not specified,['Bon état'],"['34.00037546099115', '-6.850061416625977']"
Maison moderne à vendre à Hay Riad,8 500 000 DH,Riyad à Rabat,500 m²,6 Pièces,3 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.958311531468844', '-6.870403289794922']"
Appartements neufs en vente Quartier Océan RABAT,1 600 000 DH,L'Ocean à Rabat,125 m²,3 Pièces,2 Chambres,2 Salles de bains,1er étage,"['Nouveau', ""Moins d'un an""]","['34.0257115780291', '-6.846793066360987']"
Appartement a vendre de 84m² à rabat au 2éme étage,1 350 000 DH,Hassan - Centre Ville à Rabat,84 m²,4 Pièces,2 Chambres,3 Salles de bains,Not specified,['Bon état'],"['34.0208660754302', '-6.837058067321777']"
Maison marocaine,3 500 000 DH,Médina à Rabat,127 m²,3 Pièces,11 Chambres,3 Salles de bains,Not specified,"['Bon état', '20-30 ans']","['34.023213642559504', '-6.837358474731445']"
Villa à vendre à Souissi Rabat,11 000 000 DH,Souissi à Rabat,1800 m²,8 Pièces,4 Chambres,4 Salles de bains,Not specified,['Bon état'],"['33.953138012963194', '-6.826543724164367']"
Maison à vendre,980 000 DH,Akkari à Rabat,120 m²,6 Pièces,6 Chambres,2 Salles de bains,Not specified,"['Bon état', '30-50 ans']","['34.00902054196231', '-6.8613481521606445']"
Bel appartement en vente a Hay Riad,2 400 000 DH,Rabat,140 m²,5 Pièces,3 Chambres,2 Salles de bains,5ème étage,[],"['33.97012854423725 ', '-6.843280792236328']"
Bel appartement avec cour en vente à Hassan,2 100 000 DH,Rabat,156 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,[],"['33.97012854423725 ', '-6.843280792236328']"
Appartement à vendre à Rabat Agdal,1 750 000 DH,Agdal à Rabat,100 m²,1 Pièce,3 Chambres,2 Salles de bains,2ème étage,"['Bon état', '30-50 ans']","['34.00037546099115', '-6.850061416625977']"
Appartement a vendre sur hay nahda,600 000 DH,Hay Nahda à Rabat,56 m²,1 Pièce,2 Chambres,1 Salle de bain,1er étage,"['Bon état', '1-5 ans']","['33.99043658867649', '-6.813497543334961']"
Villa Commerciale à vendre à Agdal,25 000 000 DH,Agdal à Rabat,780 m²,7 Pièces,4 Chambres,3 Salles de bains,Not specified,['Bon état'],"['33.98161168590123', '-6.8646525498479605']"
Magnifique villa à vendre à temaraa Andalousse. Surface de 3360 m². Bien meublé,9 980 000 DH,Guich Oudaya à Rabat,3360 m²,5 Pièces,6 Chambres,5 Salles de bains,Not specified,"['Bon état', '20-30 ans']","['33.92712382336637', '-6.903190612792969']"
Magnifique appartement à prestigia HAYRIAD,3 000 000 DH,Riyad à Rabat,148 m²,4 Pièces,3 Chambres,3 Salles de bains,4ème étage,"['Bon état', '5-10 ans']","['33.98161168590123', '-6.8646525498479605']"
Villa à vendre à Hay Riad,7 000 000 DH,Riyad à Rabat,600 m²,8 Pièces,5 Chambres,7 Salles de bains,Not specified,['Bon état'],"['33.949874732380486', '-6.858151386875703']"
Maison avec commerce à vendre à el kamra,2 100 000 DH,Al Kamra à Rabat,55 m²,4 Pièces,7 Chambres,4 Salles de bains,Not specified,"['À rénover', '20-30 ans']","['33.99209686439061', '-6.8711288814090405']"
"Vend appartement à Agdal, meublé",1 600 000 DH,Agdal à Rabat,75 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Nouveau', '5-10 ans']","['33.98893180201937', '-6.8528436304557685']"
Villa de luxe à louer Souissi,50 000 DH,Souissi à Rabat,1750 m²,3 Pièces,5 Chambres,5 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.95953775327876', '-6.8399014002498415']"
Villa de luxe a vendre a souissi,16 500 000 DH,Souissi à Rabat,1900 m²,10 Pièces,5 Chambres,5 Salles de bains,Not specified,['Nouveau'],"['33.956353735305164', '-6.836199760437012']"
Superbe appartement à vendre à Agdal,1 900 000 DH,Agdal à Rabat,170 m²,4 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['34.002382615987294', '-6.846625569208279']"
Superbe Villa Neuve à Vendre Rabat Souissy,2 980 000 EUR,Rabat,1190 m²,6 Pièces,6 Chambres,6 Salles de bains,Not specified,[],"['33.97012854423725', '-6.843280792236328']"
Appt 2p à vendre av Med 5,1 200 000 DH,Hassan - Centre Ville à Rabat,124 m²,1 Pièce,2 Chambres,1 Salle de bain,1er étage,['À rénover'],"['34.02150632745047', '-6.830148696899414']"
Bel appartement à vendre à el Menzeh,3 250 000 DH,Souissi à Rabat,171 m²,5 Pièces,3 Chambres,3 Salles de bains,2ème étage,"['Bon état', '1-5 ans']","['33.85542032553709', '-6.85267866589129']"
Très un appartement neuf haut standing avec vue sur mer,3 700 000 DH,Rabat,116 m²,4 Pièces,2 Chambres,2 Salles de bains,4ème étage,[],"['33.97012854423725 ', '-6.843280792236328']"
Coquette Villa avec sur mer en vente à Harhoura,5 800 000 DH,Rabat,716 m²,6 Pièces,4 Chambres,2 Salles de bains,Not specified,[],"['33.97012854423725 ', '-6.843280792236328']"
Appartement 5P à vendre à Rabat Agdal,3 200 000 DH,Agdal à Rabat,181 m²,5 Pièces,3 Chambres,3 Salles de bains,1er étage,"['Bon état', '10-20 ans']","['34.00037546099115', '-6.850061416625977']"
Bel appartement à vendre à Hay Al Massira. Superficie 120 m². Bien meublé,1 850 000 DH,Hay Al Massira à Rabat,120 m²,2 Pièces,2 Chambres,2 Salles de bains,1er étage,['Nouveau'],"['33.9716233505557', '-6.889286041259766']"
Villa à vendre située aux Ambassadeurs Souissi,20 000 000 DH,Souissi à Rabat,2000 m²,12 Pièces,7 Chambres,4 Salles de bains,Not specified,['Bon état'],"['33.953138012963194', '-6.826543724164367']"
Bel appartements à vendre à souissi,2 200 000 DH,Souissi à Rabat,70 m²,2 Pièces,1 Chambre,2 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['33.956353735305164', '-6.836199760437012']"
Villa de luxe à vendre à Souissi RABAT,36 000 000 DH,Quartier Des Ambassades à Rabat,3000 m²,7 Pièces,8 Chambres,12 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.91023705522865', '-6.816541914308326']"
Ancienne Villa 2500m2 sur la vallée ain kalwiya,7 000 000 DH,Quartier Des Ambassades à Rabat,2500 m²,2 Pièces,4 Chambres,3 Salles de bains,Not specified,"['À rénover', '10-20 ans']","['33.96447320241877', '-6.818491149629039']"
Guich loudaya Rabat 151m,3 900 000 DH,Guich Oudaya à Rabat,151 m²,7 Pièces,5 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.94427071228124', '-6.860404171302529']"
Appartement à vendre à agdal,2 200 000 DH,Agdal à Rabat,110 m²,4 Pièces,3 Chambres,2 Salles de bains,1er étage,"['Bon état', '5-10 ans']","['33.98161168590123', '-6.8646525498479605']"
Villa en vente au quartier SOUISSI Rabat,11 000 000 DH,Souissi à Rabat,1800 m²,8 Pièces,4 Chambres,4 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.953138012963194', '-6.826543724164367']"
Appartement à vendre à l’Orangeraie Souissi,4 700 000 DH,Souissi à Rabat,139 m²,3 Pièces,2 Chambres,3 Salles de bains,4ème étage,"['Bon état', '5-10 ans']","['33.950147113681645', '-6.840965342585321']"
Joli appartement à vendre sur Agdal,2 800 000 DH,Agdal à Rabat,153 m²,3 Pièces,2 Chambres,1 Salle de bain,Not specified,"['Bon état', '10-20 ans']","['33.98161168590123', '-6.8646525498479605']"
A vendre joli appartement a jnane souissi,2 600 000 DH,Souissi à Rabat,136 m²,5 Pièces,3 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.953138012963194', '-6.826543724164367']"
Vend appartement à L'Ocean. Surface de 125 m². Ascenseur et terrasse,1 600 000 DH,L'Ocean à Rabat,125 m²,3 Pièces,2 Chambres,2 Salles de bains,1er étage,"['Nouveau', ""Moins d'un an""]","['34.02465277977801', '-6.848843842446693']"
Maison à vendre à ancienne medina rue tagine,1 400 000 DH,Médina à Rabat,155 m²,5 Pièces,5 Chambres,1 Salle de bain,Not specified,"['À rénover', '50-70 ans']","['34.02662816974167', '-6.837615966796875']"
Villa Souissi,17 000 000 DH,Souissi à Rabat,2000 m²,6 Pièces,6 Chambres,4 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['35.787526579943105', '-5.845348187364122']"
Appartement à vendre à rabat,1 800 000 DH,Rabat,102 m²,Not specified,3 Chambres,2 Salles de bains,Not specified,[],"['33.97012854423725', '-6.843280792236328']"
Appartement à vendre à L'Ocean. Surface de 158 m². Belle terrasse,1 850 000 DH,L'Ocean à Rabat,158 m²,3 Pièces,3 Chambres,2 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['34.019941705575896', '-6.85099024009378']"
Très belle maison en R1 à Hay Nahda,3 100 000 DH,Hay Nahda à Rabat,120 m²,4 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.98141012358193', '-6.810579299926758']"
"Bel appartement à vendre situé à hay riad, Rabat",2 800 000 DH,Riyad à Rabat,128 m²,3 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Nouveau', '1-5 ans']","['33.956353735305164', '-6.836199760437012']"
Appartement à fadesa,750 000 DH,Hay Nahda à Rabat,86 m²,2 Pièces,2 Chambres,2 Salles de bains,4ème étage,"['Bon état', '10-20 ans']","['33.99995435770158', '-6.81278944015503']"
Appartement à l'achat à Agdal,2 300 000 DH,Agdal à Rabat,129 m²,5 Pièces,3 Chambres,2 Salles de bains,1er étage,"['Bon état', '20-30 ans']","['33.99648565697852', '-6.850301691976636']"
Villa à vendre au Souissi,22 000 000 DH,Souissi à Rabat,2160 m²,13 Pièces,8 Chambres,5 Salles de bains,Not specified,['Bon état'],"['33.953138012963194', '-6.826543724164367']"
Maison a vendre,1 500 000 DH,Hay Al Amal à Rabat,84 m²,8 Pièces,7 Chambres,3 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.98872875349013', '-6.878900527954102']"
