Title,Price,Neighborhood,Size,Rooms,Bedrooms,Bathrooms,Floors,Additional Information,Location
Appartement meublé à louer CFC,12 000 DH,Casablanca Finance City à Casablanca,83 m²,3 Pièces,2 Chambres,2 Salles de bains,4ème étage,['Bon état'],"['33.547117579470296', '-7.675495147705078']"
Superbe appartement à louer à Bouskoura. 3 chambres agréables. Bien meublé,14 500 DH,Bouskoura,135 m²,2 Pièces,3 Chambres,3 Salles de bains,2ème étage,"['Nouveau', '5-10 ans']","['33.44032295498702', '-7.643909454345703']"
Location villa de luxe à Ain Diab. 4 pièces confortables. Meublé,28 000 DH,Ain Diab à Casablanca,450 m²,4 Pièces,4 Chambres,3 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['33.58630932470067', '-7.671375274658203']"
Appartement en location à Deroua. 5 pièces confortables. Meublé.,5 000 DH,Deroua,72 m²,5 Pièces,2 Chambres,1 Salle de bain,Not specified,['Nouveau'],"['33.40099340524665', '-7.524433135986328']"
Meuble equipe,7 500 DH,Casablanca,60 m²,Not specified,Not specified,Not specified,Not specified,[],"['33.57601248704883', '-7.603912353515625']"
Splendide studio neuf à louer meublé,8 500 DH,Burger à Casablanca,52 m²,2 Pièces,1 Chambre,1 Salle de bain,2ème étage,"['Nouveau', ""Moins d'un an""]","['33.57499620738685', '-7.641984337459717']"
Berrechid offre collocation pour une seule fille,1 700 DH,Berrechid,84 m²,3 Pièces,Not specified,2 Salles de bains,3ème étage,"['Nouveau', ""Moins d'un an""]","['33.26746989857436', '-7.579450607299805']"
Loue Joli appartement cosy calme vue mer,9 800 DH,Ain Diab à Casablanca,78 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Nouveau', '1-5 ans']","['33.59673299282551', '-7.670723677657883']"
Appartement à louer Meublé. Pré de la plage Sablettes,4 500 DH,La Siesta à Mohammedia,53 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,"['Nouveau', '1-5 ans']","['33.71437346562425', '-7.34684944152832']"
Appartement a louer a californie casablanca,12 000 DH,Californie à Casablanca,138 m²,1 Pièce,3 Chambres,3 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['33.5320075462679', '-7.616862947014511']"
"Bel appartement en location à Casablanca Finance City. 2 belles chambres. Prestation de conciergerie, air conditionné",8 500 DH,Casablanca Finance City à Casablanca,82 m²,3 Pièces,2 Chambres,2 Salles de bains,6ème étage,"['Nouveau', ""Moins d'un an""]","['33.5585265011327', '-7.605092525482178']"
Studio neuf haut standing meublé à louer 42 m²,6 000 DH,Casablanca Finance City à Casablanca,42 m²,1 Pièce,1 Chambre,1 Salle de bain,3ème étage,"['Nouveau', ""Moins d'un an""]","['33.547117579470296', '-7.675495147705078']"
Villla moderne avec piscine à louer,40 000 DH,Oasis à Casablanca,520 m²,10 Pièces,4 Chambres,5 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['33.55702447218315', '-7.6348114013671875']"
Loue RDC de Villa meublée 4 ch jardin prox bd zertouni,12 501 DH,Centre Ville à Casablanca,250 m²,7 Pièces,4 Chambres,2 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.59424563181959', '-7.610692977905273']"
Oasis/ calif beau meuble terrasse 3 ch,7 950 DH,Polo à Casablanca,92 m²,4 Pièces,3 Chambres,2 Salles de bains,4ème étage,"['Bon état', '5-10 ans']","['33.55609233342909', '-7.623870475210117']"
Luxe 150 m² terrasse avec vue illimite sur mer,10 000 DH,Dar Bouazza,150 m²,3 Pièces,2 Chambres,2 Salles de bains,4ème étage,"['Nouveau', '5-10 ans']","['33.52667425194558', '-7.816896368382697']"
Appartement superbe à Casa Finance City,7 500 DH,Casablanca Finance City à Casablanca,64 m²,1 Pièce,1 Chambre,1 Salle de bain,4ème étage,"['Bon état', '1-5 ans']","['33.547117579470296', '-7.675495147705078']"
Appartement en location à Gauthier. 3 pièces. Cuisine entièrement équipée,6 000 DH,Gauthier à Casablanca,60 m²,3 Pièces,2 Chambres,1 Salle de bain,1er étage,"['Bon état', '10-20 ans']","['33.58891909184207', '-7.628674507141113']"
Tres beau studio neuf à côté de l’école espagnole Racine,10 000 DH,Racine à Casablanca,67 m²,1 Pièce,1 Chambre,2 Salles de bains,4ème étage,"['Nouveau', '5-10 ans']","['33.58630932470067', '-7.671375274658203']"
À louer une villa jumelée à bouskoura ville verte,27 500 DH,Bouskoura,530 m²,4 Pièces,5 Chambres,4 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['33.44032295498702', '-7.643909454345703']"
"Maison à louer, un ou deux étages à Settat",1 800 DH,Hay salam à Settat,80 m²,5 Pièces,2 Chambres,1 Salle de bain,2ème étage,"['Nouveau', '5-10 ans']","['32.99880214876104', '-7.615756988525391']"
Location appartement val fleuri,8 500 DH,Val Fleury à Casablanca,120 m²,8 Pièces,3 Chambres,2 Salles de bains,4ème étage,"['Nouveau', '10-20 ans']","['33.57608357346918', '-7.635937665702679']"
Très beau studio à louer meublé A les princess,7 000 DH,Les princesses à Casablanca,55 m²,1 Pièce,1 Chambre,1 Salle de bain,1er étage,"['Bon état', ""Moins d'un an""]","['33.57154299116339', '-7.636313438415527']"
Studio meublé jamais habité a l Prancess avc teras,7 000 DH,Les princesses à Casablanca,48 m²,1 Pièce,1 Chambre,1 Salle de bain,5ème étage,"['Nouveau', ""Moins d'un an""]","['33.57154299116339', '-7.636313438415527']"
Studio moderne bien meublé en plein racine,7 500 DH,Racine à Casablanca,55 m²,1 Pièce,1 Chambre,1 Salle de bain,1er étage,"['Bon état', '1-5 ans']","['33.592458238962855', '-7.648158073425293']"
Superbe studio bien meublé a reviera,7 000 DH,Riviera à Casablanca,48 m²,1 Pièce,1 Chambre,1 Salle de bain,3ème étage,"['Nouveau', '1-5 ans']","['33.56163776372238', '-7.64124870300293']"
Joli studio moderne jamais habité a racine,7 000 DH,Racine à Casablanca,55 m²,1 Pièce,1 Chambre,1 Salle de bain,5ème étage,"['Nouveau', ""Moins d'un an""]","['33.592458238962855', '-7.648158073425293']"
Studio neuf jamais habité a palmier,6 000 DH,Palmier à Casablanca,35 m²,1 Pièce,1 Chambre,1 Salle de bain,3ème étage,"['Nouveau', ""Moins d'un an""]","['33.580946541729524', '-7.629060745239258']"
Appartement Neuf 2 ch haut standing sur CFC,12 000 DH,Casablanca Finance City à Casablanca,115 m²,3 Pièces,2 Chambres,2 Salles de bains,1er étage,"['Nouveau', ""Moins d'un an""]","['33.5608510182527', '-7.647085189819336']"
Très beau studio meublé avec terrasse neuf,9 000 DH,Oasis à Casablanca,73 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,"['Nouveau', ""Moins d'un an""]","['33.55702447218315', '-7.6348114013671875']"
Un très beau appartement à louer maarif extension,11 000 DH,Maârif à Casablanca,115 m²,3 Pièces,3 Chambres,2 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['33.569129367165004', '-7.637107372283935']"
Appartement à Mers Sultan,7 000 DH,Mers Sultan à Casablanca,130 m²,5 Pièces,2 Chambres,1 Salle de bain,4ème étage,"['Bon état', '20-30 ans']","['33.58536170113336', '-7.617749084868536']"
Joli appart à louer à belvédère,5 000 DH,Belvédère à Casablanca,65 m²,1 Pièce,2 Chambres,1 Salle de bain,5ème étage,"['Bon état', '10-20 ans']","['33.58813259498663', '-7.596981525421143']"
Appartement ensoleillé Massira Al Khadra de 234 m²,16 250 DH,Triangle d'Or à Casablanca,234 m²,11 Pièces,4 Chambres,3 Salles de bains,4ème étage,"['Bon état', '20-30 ans']","['33.58735302032111', '-7.641205913681857']"
A louer Studio neuf meublé prox Hopital c. Khalifa,6 000 DH,Laymoune à Casablanca,50 m²,2 Pièces,1 Chambre,1 Salle de bain,2ème étage,"['Nouveau', ""Moins d'un an""]","['33.54371964707593', '-7.665281295776367']"
Appartement a louer Agdal sidi moumen,2 800 DH,Aïn Sebaâ à Casablanca,100 m²,5 Pièces,2 Chambres,1 Salle de bain,2ème étage,"['Bon état', '5-10 ans']","['33.611688641154686', '-7.538852691650391']"
Studio meublé 61m2 2 salles de bain et terrasse,11 500 DH,Gauthier à Casablanca,61 m²,1 Pièce,1 Chambre,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['33.58891909184207', '-7.628674507141113']"
Appartement neuf a louer résidence fermé piscine,4 000 DH,Bouskoura,75 m²,4 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Nouveau', '1-5 ans']","['33.44032295498702', '-7.643909454345703']"
شقة فاخرة مجهزة Charmant Appartement,6 000 DH,Hay Hassani à Casablanca,70 m²,4 Pièces,3 Chambres,1 Salle de bain,Not specified,"['Nouveau', ""Moins d'un an""]","['33.57229388264518', '-7.678842544555664']"
Bel appartement 3 chambres vide racine à louer,17 000 DH,Triangle d'Or à Casablanca,240 m²,6 Pièces,3 Chambres,3 Salles de bains,5ème étage,"['Bon état', '10-20 ans']","['33.582734173084866', '-7.675838470458984']"
Appartement a louer almaz,8 000 DH,Nassim 2 à Casablanca,104 m²,2 Pièces,2 Chambres,2 Salles de bains,1er étage,"['Nouveau', ""Moins d'un an""]","['33.509308616075366', '-7.671918472507218']"
"Studio meublé, moderne très ensoleillée avec terrasse",7 000 DH,Oasis à Casablanca,58 m²,2 Pièces,1 Chambre,1 Salle de bain,2ème étage,"['Nouveau', ""Moins d'un an""]","['33.560511815238414', '-7.644570212754046']"
Magnifique villa à louer à Dar Bouazza,16 000 DH,Dar Bouazza,312 m²,6 Pièces,5 Chambres,4 Salles de bains,Not specified,['Bon état'],"['33.592458238962855', '-7.648158073425293']"
Villa de haut standing à louer à CIL,30 000 DH,CIL (Hay Salam) à Casablanca,500 m²,6 Pièces,5 Chambres,4 Salles de bains,Not specified,['Bon état'],"['33.57243690885356', '-7.657556533813477']"
"Appartement Racine 4 chambres, 170m2",18 000 DH,Racine à Casablanca,170 m²,5 Pièces,4 Chambres,3 Salles de bains,4ème étage,['Bon état'],"['33.592458238962855', '-7.648158073425293']"
Location appartement meublé racine,10 500 DH,Racine à Casablanca,90 m²,3 Pièces,2 Chambres,2 Salles de bains,3ème étage,"['Bon état', '10-20 ans']","['33.592458238962855', '-7.648158073425293']"
Appart Anfa Sky casa finance city,9 500 DH,Anfa à Casablanca,70 m²,2 Pièces,1 Chambre,1 Salle de bain,5ème étage,"['Nouveau', '1-5 ans']","['33.596175974504256', '-7.657470703125']"
Appartement Non meublé 75 m² Rue Khalil Matrane,4 400 DH,Belvédère à Casablanca,75 m²,3 Pièces,2 Chambres,1 Salle de bain,2ème étage,"['Bon état', '10-20 ans']","['33.5895625839363', '-7.59678840637207']"
Appartement à louer Mohammedia,4 200 DH,Hay Mesk Lil à Mohammedia,78 m²,3 Pièces,2 Chambres,1 Salle de bain,4ème étage,"['Bon état', '5-10 ans']","['33.69220952001667', '-7.381267547607422']"
Appartement meublé avec jardin,12 000 DH,Dar Bouazza,84 m²,3 Pièces,2 Chambres,2 Salles de bains,1er étage,"['Nouveau', ""Moins d'un an""]","['33.51741153987773', '-7.819862365722656']"
Belle Villa à Ain Diab,34 750 DH,Ain Diab Extension à Casablanca,450 m²,7 Pièces,5 Chambres,4 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['33.57886097488051', '-7.694540547890141']"
Très bel appartement en location à Racine,11 500 DH,Racine à Casablanca,166 m²,4 Pièces,3 Chambres,3 Salles de bains,2ème étage,"['Bon état', '5-10 ans']","['33.592458238962855', '-7.648158073425293']"
Luxueux appt non meublé de 3 chambres à louer,13 000 DH,Ferme Bretonne (Hay Arraha) à Casablanca,155 m²,4 Pièces,3 Chambres,2 Salles de bains,4ème étage,"['Bon état', '1-5 ans']","['33.547117579470296', '-7.675495147705078']"
Appartement a louer a ain sebaa,4 200 DH,Aïn Sebaâ à Casablanca,77 m²,4 Pièces,3 Chambres,2 Salles de bains,8ème étage,"['Bon état', '5-10 ans']","['33.611688641154686', '-7.538852691650391']"
Appartement bon état,11 000 DH,Burger à Casablanca,112 m²,4 Pièces,3 Chambres,2 Salles de bains,1er étage,"['Bon état', '1-5 ans']","['33.57322354876402', '-7.642922401428223']"
Très beau studio à louer quartier des hôpitaux,6 000 DH,Hermitage à Casablanca,57 m²,2 Pièces,1 Chambre,1 Salle de bain,3ème étage,"['Nouveau', ""Moins d'un an""]","['33.56965913343989', '-7.616479283354176']"
Produit rare. Villa location vide front golf,60 000 DH,Bouskoura,1000 m²,8 Pièces,5 Chambres,7 Salles de bains,Not specified,"['Nouveau', '1-5 ans']","['33.44032295498702', '-7.643909454345703']"
Belle Villa à louer à Californie Casa,42 000 DH,Californie à Casablanca,1000 m²,3 Pièces,6 Chambres,4 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['33.958311531468844', '-6.870403289794922']"
Location de vacances Mansouria,600 DH,El Mansouria,82 m²,3 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Bon état', '1-5 ans']","['33.73973406528122', '-7.29093074798584']"
Superbe appartement neuf avec balcon,7 500 DH,Les princesses à Casablanca,50 m²,2 Pièces,1 Chambre,1 Salle de bain,1er étage,"['Nouveau', ""Moins d'un an""]","['33.57765712550863', '-7.648533804547822']"
A louer studio sur bd la corniche,7 000 DH,Bourgogne Ouest à Casablanca,45 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,['Bon état'],"['33.582734173084866', '-7.675838470458984']"
Bel appartement en location à Oulfa. 2 chambres agréables. Meublé.,3 500 DH,Oulfa à Casablanca,50 m²,1 Pièce,2 Chambres,1 Salle de bain,2ème étage,"['Bon état', '5-10 ans']","['33.55627344791359', '-7.67918586730957']"
Villa a la location vide a ain diab,35 000 DH,Ain Diab à Casablanca,1000 m²,7 Pièces,5 Chambres,3 Salles de bains,Not specified,['Bon état'],"['33.582734173084866', '-7.675838470458984']"
Appartement meuble a la location a bourgogne,14 000 DH,Bourgogne Ouest à Casablanca,130 m²,3 Pièces,2 Chambres,2 Salles de bains,6ème étage,['Bon état'],"['33.582734173084866', '-7.675838470458984']"
App à louer,3 500 DH,Ain Diab Extension à Casablanca,50 m²,100 Pièces,100 Chambres,100 Salles de bains,1er étage,"['Bon état', '20-30 ans']","['32.99880214876104', '-7.615756988525391']"
Studio meublé palmier rooftop,7 500 DH,Palmier à Casablanca,40 m²,1 Pièce,1 Chambre,1 Salle de bain,3ème étage,"['Nouveau', ""Moins d'un an""]","['33.578281115048874', '-7.628713130034164']"
Villa vide à la location à Anfa supérieur,45 000 DH,Anfa Supérieur à Casablanca,1000 m²,6 Pièces,4 Chambres,3 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['33.582734173084866', '-7.675838470458984']"
Appartement meublé à la location à Triangle d’or,11 000 DH,Triangle d'Or à Casablanca,80 m²,3 Pièces,2 Chambres,1 Salle de bain,5ème étage,"['Bon état', '1-5 ans']","['33.582734173084866', '-7.675838470458984']"
Location d'une splendide villa meublée à La CGI BOUSKOURA,35 000 DH,Bouskoura,339 m²,10 Pièces,3 Chambres,3 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['33.44032295498702', '-7.643909454345703']"
Studio neuf meublé Maarif Ext,7 500 DH,Maârif Extension à Casablanca,52 m²,2 Pièces,1 Chambre,1 Salle de bain,2ème étage,"['Nouveau', ""Moins d'un an""]","['33.57154299116339', '-7.636313438415527']"
"Appt. 1ch meublé coeur de racine, plein ouest",7 500 DH,Racine à Casablanca,56 m²,2 Pièces,1 Chambre,1 Salle de bain,4ème étage,"['À rénover', '1-5 ans']","['33.582734173084866', '-7.675838470458984']"
Joli Appartement meublé a louer au Aeria Park,10 000 DH,Anfa à Casablanca,82 m²,2 Pièces,1 Chambre,1 Salle de bain,6ème étage,"['Nouveau', ""Moins d'un an""]","['33.596175974504256', '-7.657470703125']"
Location d'un appartement à Hay Zobir. 2 pièces. Bien meublé,3 800 DH,Hay Zobir à Casablanca,70 m²,2 Pièces,2 Chambres,1 Salle de bain,4ème étage,"['Nouveau', '5-10 ans']","['33.5499336706634', '-7.692225792047605']"
Studio à louer près de l’hôpital sheikh khalifa & l’université m6,6 500 DH,Casablanca Finance City à Casablanca,50 m²,2 Pièces,1 Chambre,1 Salle de bain,3ème étage,"['Nouveau', '1-5 ans']","['32.34023266790936', '-7.437744140625001']"
163m² Haut standing 3 chambres / Balcons / Parking,13 000 DH,Val Fleury à Casablanca,163 m²,5 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Bon état', '5-10 ans']","['33.57825134088679', '-7.6304324834837285']"
Studio Neuf à louer Maarif extension,5 500 DH,Maârif Extension à Casablanca,48 m²,1 Pièce,1 Chambre,1 Salle de bain,1er étage,"['Nouveau', '1-5 ans']","['33.57987394514173', '-7.646827697753906']"
Appartement Lumineux 3 Chambres à Quartier 2 Mars,5 400 DH,Mers Sultan à Casablanca,105 m²,3 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Bon état', '10-20 ans']","['33.57191659502289', '-7.611260579307925']"
Villa d'exception 3 chambres piscine,39 000 DH,Dar Bouazza,416 m²,5 Pièces,3 Chambres,3 Salles de bains,Not specified,"['Nouveau', '1-5 ans']","['33.51741153987773', '-7.819862365722656']"
Joli Rez de jardin à louer,6 500 DH,Dar Bouazza,100 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.51741153987773', '-7.819862365722656']"
Appartement en location à Oulfa. 1 Pièce. Meublé,6 300 DH,Oulfa à Casablanca,50 m²,1 Pièce,1 Chambre,1 Salle de bain,5ème étage,"['Nouveau', ""Moins d'un an""]","['33.54942787439458', '-7.6777107515554395']"
"Superbe appartement meublé à louer, lahjajma",9 500 DH,Bourgogne Ouest à Casablanca,58 m²,3 Pièces,1 Chambre,1 Salle de bain,Not specified,['Nouveau'],"['33.582734173084866', '-7.675838470458984']"
Appartement meublé de standing à louer,10 500 DH,Les Hôpitaux à Casablanca,155 m²,5 Pièces,3 Chambres,2 Salles de bains,4ème étage,"['Bon état', '10-20 ans']","['33.57154299116339', '-7.636313438415527']"
Appartement 2 chambres à louer à Bachkou,8 500 DH,Quartier Bachkou à Casablanca,130 m²,4 Pièces,2 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.55522774905987', '-7.627890746287879']"
Location d'un Duplex 3 chambres meublé de 164 m²,12 900 DH,Les princesses à Casablanca,164 m²,6 Pièces,3 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.57154299116339', '-7.636313438415527']"
Location d'un appartement studio neuf meublé,8 000 DH,Ferme Bretonne (Hay Arraha) à Casablanca,55 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,"['Nouveau', ""Moins d'un an""]","['33.547117579470296', '-7.675495147705078']"
Spacieux Appartement bien ensoleillé,4 000 DH,Oulfa à Casablanca,90 m²,6 Pièces,4 Chambres,1 Salle de bain,2ème étage,"['Bon état', '10-20 ans']","['33.55627344791359', '-7.67918586730957']"
Magnifique Appartement Rez de Jardin vue Mer,12 900 DH,Dar Bouazza,121 m²,4 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['33.51741153987773', '-7.819862365722656']"
Superbe studio a louer maarif racine,10 000 DH,Racine à Casablanca,80 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,"['Nouveau', ""Moins d'un an""]","['33.57920102921189', '-7.635367041764128']"
Superbe studio 1 chambre en location maarif,7 000 DH,Maârif à Casablanca,50 m²,1 Pièce,1 Chambre,1 Salle de bain,4ème étage,"['Nouveau', ""Moins d'un an""]","['33.58602331802259', '-7.636442184448242']"
Superbe studio en location palmier une chambre salon maarif,7 500 DH,Palmier à Casablanca,52 m²,2 Pièces,1 Chambre,1 Salle de bain,4ème étage,"['Nouveau', ""Moins d'un an""]","['33.58602331802259', '-7.636442184448242']"
Location d'un appartement à Maârif. 2 chambres. Bien meublé,8 500 DH,Maârif à Casablanca,76 m²,3 Pièces,2 Chambres,1 Salle de bain,5ème étage,"['Nouveau', ""Moins d'un an""]","['33.58602331802259', '-7.636442184448242']"
Très bel appartement meublé avec terrasse,14 500 DH,Casablanca Finance City à Casablanca,125 m²,3 Pièces,2 Chambres,1 Salle de bain,3ème étage,"['Bon état', '1-5 ans']","['33.547117579470296', '-7.675495147705078']"
Appartement de folie à la location meublé,18 500 DH,Racine à Casablanca,160 m²,3 Pièces,2 Chambres,2 Salles de bains,4ème étage,"['Nouveau', '1-5 ans']","['33.582734173084866', '-7.675838470458984']"
Très bel appartement avec vue dégagée,15 000 DH,Casablanca Finance City à Casablanca,140 m²,4 Pièces,Not specified,2 Salles de bains,2ème étage,"['Nouveau', '1-5 ans']","['33.547117579470296', '-7.675495147705078']"
Bel appartement en location à dar bouazza. 3 pièces confortables. Bien meublé,5 500 DH,Ain Diab Extension à Casablanca,70 m²,3 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Bon état', '1-5 ans']","['32.34023266790936', '-7.437744140625001']"
Vente d'un duplex de 103 m² à CFC,11 000 DH,Casablanca Finance City à Casablanca,103 m²,4 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['33.565678661594696', '-7.6606893539428995']"
Location d'appartements studio neufs meublé,6 500 DH,Les Hôpitaux à Casablanca,50 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,"['Nouveau', ""Moins d'un an""]","['33.57797899192462', '-7.6200056076049805']"
Location d'un appartement en face du Lycée Lyautey,7 500 DH,Bourgogne Ouest à Casablanca,105 m²,5 Pièces,3 Chambres,2 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['33.594670194000216', '-7.63453017498429']"
Location d'appartements studio neufs à CFC,6 900 DH,Casablanca Finance City à Casablanca,50 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,"['Nouveau', ""Moins d'un an""]","['33.547117579470296', '-7.675495147705078']"
Appartement récent de 93 m2 à Racine Extension,12 000 DH,Racine Extension à Casablanca,93 m²,4 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Nouveau', '1-5 ans']","['33.59056356209816', '-7.640819549560547']"
Magnifique Appartement 3 chambres front mer,15 500 DH,Dar Bouazza,160 m²,5 Pièces,3 Chambres,3 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['33.529339676975326', '-7.830133400159502']"
Appartement de 57 m2 à louer vide,5 000 DH,Californie à Casablanca,57 m²,4 Pièces,1 Chambre,1 Salle de bain,Not specified,"['Bon état', '5-10 ans']","['33.53595755299843', '-7.625627517700195']"
Appartement à louer,5 700 DH,Roches Noires à Casablanca,91 m²,4 Pièces,3 Chambres,2 Salles de bains,4ème étage,"['Nouveau', ""Moins d'un an""]","['33.58588031432803', '-7.58082389831543']"
Appartement meublé de 2 ch avec terrasse à l’oasis,12 800 DH,Oasis à Casablanca,110 m²,6 Pièces,2 Chambres,2 Salles de bains,4ème étage,"['Nouveau', ""Moins d'un an""]","['33.55702447218315', '-7.6348114013671875']"
Racine extension 3 chambres meublé,14 000 DH,Racine Extension à Casablanca,120 m²,4 Pièces,3 Chambres,3 Salles de bains,4ème étage,"['Bon état', '10-20 ans']","['33.582734173084866', '-7.675838470458984']"
DAR BOUAZZA Superbe appartement meublé,20 000 DH,Dar Bouazza,210 m²,4 Pièces,3 Chambres,3 Salles de bains,2ème étage,"['Bon état', '5-10 ans']","['33.51741153987773', '-7.819862365722656']"
CFC Joli appartement meubé,10 000 DH,Casablanca Finance City à Casablanca,106 m²,3 Pièces,2 Chambres,2 Salles de bains,5ème étage,"['Bon état', '1-5 ans']","['33.547117579470296', '-7.675495147705078']"
MAARIF EXTENSION Spacieux studio à louer,5 500 DH,Maârif Extension à Casablanca,54 m²,2 Pièces,1 Chambre,1 Salle de bain,1er étage,"['Bon état', '5-10 ans']","['33.57154299116339', '-7.636313438415527']"
OASIS Appartement meublé moderne,9 500 DH,Oasis à Casablanca,87 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Nouveau', '1-5 ans']","['33.57154299116339', '-7.636313438415527']"
BOUSKOURA Sublime villa à louer,32 000 DH,Bouskoura,580 m²,6 Pièces,3 Chambres,3 Salles de bains,Not specified,"['Nouveau', '1-5 ans']","['33.44032295498702', '-7.643909454345703']"
LES PRINCESSES Joli studio meublé,7 000 DH,Les princesses à Casablanca,46 m²,2 Pièces,1 Chambre,1 Salle de bain,5ème étage,"['Bon état', '1-5 ans']","['33.57154299116339', '-7.636313438415527']"
CIL Joli appartement moderne avec terrasse,14 000 DH,CIL (Hay Salam) à Casablanca,171 m²,4 Pièces,3 Chambres,3 Salles de bains,2ème étage,"['Bon état', '10-20 ans']","['33.547117579470296', '-7.675495147705078']"
Très joli studio neuf avec terrasse à proximité d’Anfa,9 500 DH,Anfa à Casablanca,63 m²,2 Pièces,1 Chambre,2 Salles de bains,3ème étage,"['Nouveau', '1-5 ans']","['33.596175974504256', '-7.657470703125']"
Magnifique villa isolée à louer à Cil,23 000 DH,CIL (Hay Salam) à Casablanca,500 m²,7 Pièces,3 Chambres,3 Salles de bains,Not specified,"['Nouveau', '10-20 ans']","['33.57243690885356', '-7.657556533813477']"
Appartement location bouskoura,9 000 DH,Bouskoura,101 m²,2 Pièces,2 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['33.44032295498702', '-7.643909454345703']"
Location rez de jardin vide front de golf,16 000 DH,Bouskoura,166 m²,2 Pièces,3 Chambres,3 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['33.44032295498702', '-7.643909454345703']"
Appartement meublé à louer à gauthier,11 000 DH,Anfa à Casablanca,101 m²,5 Pièces,2 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.582734173084866', '-7.675838470458984']"
Location d'un appartement à Les Hôpitaux. Superficie 55 m². Avec ascenseur et terrasse,5 500 DH,Les Hôpitaux à Casablanca,55 m²,2 Pièces,1 Chambre,1 Salle de bain,2ème étage,"['Nouveau', ""Moins d'un an""]","['33.57797899192462', '-7.6200056076049805']"
Location d'un appartement à Oasis. Superficie 100 m². Bien meublé,11 000 DH,Oasis à Casablanca,100 m²,3 Pièces,2 Chambres,2 Salles de bains,3ème étage,"['Nouveau', ""Moins d'un an""]","['33.55702447218315', '-7.6348114013671875']"
Bel appartement en location à Les princesses. 2 belles chambres. Meublé,10 500 DH,Les princesses à Casablanca,93 m²,3 Pièces,2 Chambres,2 Salles de bains,5ème étage,"['Nouveau', ""Moins d'un an""]","['33.57154299116339', '-7.636313438415527']"
Appartement de très haut standing à louer sur ain diab,22 000 DH,Ain Diab à Casablanca,180 m²,3 Pièces,2 Chambres,3 Salles de bains,6ème étage,"['Bon état', '1-5 ans']","['33.58630932470067', '-7.671375274658203']"
Appartement meublé à louer à oulfa,4 500 DH,Oulfa à Casablanca,70 m²,1 Pièce,2 Chambres,1 Salle de bain,3ème étage,"['Bon état', '1-5 ans']","['33.55627344791359', '-7.67918586730957']"
Très bel appartement à louer au Bd Émile Zola,6 000 DH,Belvédère à Casablanca,160 m²,3 Pièces,3 Chambres,3 Salles de bains,6ème étage,"['Bon état', '10-20 ans']","['33.58588031432803', '-7.58082389831543']"
Villa avec Piscine et Vue Imprenable sur le Golf,30 000 DH,Bouskoura,480 m²,6 Pièces,4 Chambres,3 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['33.44032295498702', '-7.643909454345703']"
Location studio bouskoura ville verte,6 500 DH,Bouskoura,70 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,"['Bon état', '1-5 ans']","['33.44032295498702', '-7.643909454345703']"
Appartement meublé 2 chambre a louer,10 500 DH,Triangle d'Or à Casablanca,90 m²,3 Pièces,2 Chambres,1 Salle de bain,5ème étage,"['Bon état', '5-10 ans']","['33.582734173084866', '-7.675838470458984']"
